timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,199,512,432,191,180,-5.13,-45.77,11447.72,-985.45,11085.44,-150.31,115.78,269.07
10,173,516,437,180,163,-5.30,-45.73,11448.53,-1010.57,11082.97,-149.74,129.69,280.67
20,206,514,435,181,196,-5.36,-45.68,11446.71,-1027.85,11089.62,-126.71,128.36,260.94
30,262,508,435,203,203,-5.33,-45.64,11449.77,-1030.85,11107.34,-110.22,133.54,241.74
40,190,494,428,185,168,-5.16,-45.61,11455.88,-1015.51,11115.17,-99.21,129.16,233.05
50,169,492,433,185,159,-5.13,-45.64,11462.69,-1004.94,11110.41,-96.90,130.40,251.20
60,223,485,431,200,191,-5.24,-45.50,11450.55,-1025.89,11115.29,-85.51,149.68,256.69
70,271,496,436,215,217,-5.18,-45.43,11447.03,-1026.39,11124.33,-64.73,149.95,231.71
80,209,503,430,187,184,-5.01,-45.38,11450.67,-1003.27,11132.51,-48.94,153.15,217.07
90,165,505,430,180,168,-4.96,-45.33,11451.94,-985.91,11145.49,-56.55,157.05,238.07
100,209,513,435,187,193,-5.14,-45.22,11436.54,-1008.02,11164.41,-61.02,149.04,257.81
110,237,507,436,221,196,-5.18,-45.18,11433.92,-1019.81,11181.59,-48.82,138.69,247.17
120,217,500,425,176,191,-5.14,-45.19,11427.22,-1023.42,11181.11,-28.78,131.26,231.26
130,181,504,434,172,152,-5.13,-45.16,11418.66,-1026.85,11178.25,-13.49,133.39,218.10
140,196,505,429,185,153,-4.97,-45.10,11400.73,-1009.51,11173.54,0.49,138.17,213.15
150,223,503,435,202,183,-5.00,-45.09,11393.69,-1007.63,11172.27,-7.04,135.72,230.54
160,213,506,440,190,161,-5.14,-45.02,11384.61,-1023.25,11178.05,-13.59,139.68,252.76
170,184,510,434,184,166,-5.31,-44.98,11381.97,-1043.09,11170.55,-17.86,153.75,264.67
180,196,507,428,189,165,-5.39,-44.91,11376.28,-1062.74,11181.22,-2.76,157.91,259.64
190,210,508,433,197,188,-5.47,-44.82,11365.06,-1082.60,11186.76,17.72,164.11,243.76
200,215,508,438,195,181,-5.50,-44.77,11359.41,-1094.27,11192.82,31.64,167.81,229.82
210,193,507,437,186,144,-5.48,-44.78,11362.04,-1093.76,11204.58,40.06,160.52,215.73
220,169,508,431,166,161,-5.49,-44.82,11362.14,-1090.27,11207.75,30.10,149.49,216.14
230,222,510,433,199,170,-5.64,-44.85,11364.23,-1110.55,11213.57,17.65,136.32,222.14
240,262,507,439,212,231,-5.72,-44.88,11378.22,-1122.03,11207.49,12.77,141.55,215.93
250,190,509,436,176,151,-5.70,-44.87,11375.11,-1121.52,11216.71,16.13,133.97,197.93
260,180,504,434,182,178,-5.57,-44.91,11379.95,-1111.25,11215.08,21.37,132.67,187.64
270,208,506,440,186,178,-5.54,-44.87,11382.95,-1107.89,11224.92,21.35,133.34,193.50
280,250,505,434,208,224,-5.69,-44.82,11373.60,-1127.49,11242.48,13.43,119.92,190.73
290,209,513,435,196,184,-5.82,-44.87,11375.32,-1145.52,11236.55,13.91,114.93,165.64
300,178,504,433,179,162,-5.77,-44.88,11371.56,-1145.64,11244.52,30.17,108.68,134.31
310,195,510,432,198,180,-5.67,-44.84,11363.38,-1133.76,11257.90,39.61,106.90,114.59
320,223,506,438,194,197,-5.48,-44.89,11359.81,-1106.27,11243.00,40.08,106.80,117.86
330,230,511,430,180,188,-5.44,-44.88,11359.42,-1088.76,11235.05,34.37,115.26,134.32
340,169,506,432,178,144,-5.56,-44.85,11347.85,-1097.72,11225.50,20.71,122.10,146.91
350,173,509,430,180,188,-5.68,-44.87,11344.66,-1121.83,11220.62,27.02,124.09,134.16
360,222,505,436,204,180,-5.62,-44.80,11338.02,-1122.94,11215.99,47.67,141.94,111.00
