timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.73,0.458,0.439,1.0,0.513,-12.18,-17.43,-2571.76,-1.2,20959.92,1882.3,776.48,2713.84
20,1.0,0.536,0.76,1.0,0.766,-13.06,-18.08,-3859.76,-681.2,23667.92,1180.3,-693.52,3671.84
39,1.0,0.592,0.76,1.0,1.0,-13.52,-18.63,-3215.76,-2901.2,27059.92,1841.3,111.48,4478.84
59,1.0,0.514,0.0,1.0,0.386,-13.02,-18.91,-4983.76,-4709.2,31679.92,2598.3,3056.48,4431.84
80,1.0,0.57,0.311,1.0,0.006,-11.85,-18.93,-7215.76,-5969.2,35867.92,3475.3,5357.48,6910.84
100,0.961,0.525,0.0,1.0,1.0,-10.45,-18.39,-6655.76,-9169.2,38139.92,8645.3,7451.48,11398.84
120,1.0,0.637,0.311,1.0,1.0,-8.89,-16.82,-4991.76,-8941.2,38619.92,15568.3,10248.48,13568.84
139,1.0,0.705,0.888,1.0,0.513,-7.11,-15.67,-4223.76,-10785.2,36715.92,14883.3,12880.48,13174.84
160,1.0,0.694,0.503,1.0,0.513,-5.24,-15.08,-3463.76,-12845.2,35563.92,12839.3,14627.48,13444.84
180,1.0,0.739,0.247,1.0,1.0,-3.21,-14.32,-1659.76,-13697.2,32939.92,15616.3,17758.48,14587.84
200,1.0,0.727,0.311,1.0,1.0,-1.21,-13.11,216.24,-14357.2,30963.92,20198.3,19595.48,18534.84
220,1.0,0.761,0.439,1.0,1.0,1.11,-12.1,284.24,-13001.2,27527.92,20270.3,23389.48,21998.84
239,1.0,0.75,0.503,0.971,1.0,3.36,-11.08,-339.76,-12581.2,28307.92,20200.3,23414.48,25085.84
260,1.0,0.761,0.311,1.0,0.0,5.82,-10.68,-2475.76,-12989.2,26023.92,17860.3,24657.48,27686.84
280,1.0,0.84,0.567,0.202,1.0,8.09,-10.75,-2831.76,-12177.2,24243.92,15529.3,24616.48,30828.84
300,1.0,0.806,0.375,0.452,0.259,10.46,-10.83,-5131.76,-9281.2,23231.92,14761.3,25178.48,31463.84
320,1.0,0.739,0.631,0.332,1.0,13.07,-10.95,-8323.76,-7361.2,21415.92,14770.3,25698.48,32162.84
340,1.0,0.795,0.631,0.744,1.0,15.45,-10.63,-9603.76,-4925.2,19555.92,17774.3,24395.48,32669.84
360,1.0,0.761,1.0,0.744,1.0,17.82,-9.74,-10647.76,-2573.2,17419.92,21987.3,24507.48,31168.84
380,1.0,0.795,0.631,0.96,1.0,20.03,-7.83,-11063.76,1226.8,15727.92,26910.3,24500.48,29614.84
