timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.312,0.531,0.305,0.429,-31.73,22.6,5318.96,-4894.4,18700.8,-366.48,291.4,-364.52
19,0.966,0.382,1.0,0.294,0.282,-17.69,13.56,5414.96,-4646.4,18804.8,-42.48,359.4,-180.52
39,1.0,0.312,0.018,0.288,0.331,-10.95,9.19,5438.96,-4670.4,18844.8,46.52,822.4,9.48
58,1.0,0.32,0.678,0.305,0.282,-6.71,6.04,5074.96,-5294.4,18924.8,-627.48,887.4,-566.52
79,1.0,0.351,0.385,0.277,0.282,-3.91,4.21,5078.96,-4970.4,18752.8,81.52,670.4,-844.52
98,1.0,0.281,0.678,0.3,0.0,-2.21,3.36,5534.96,-4162.4,18916.8,237.52,312.4,-331.52
119,1.0,0.328,0.018,0.328,0.331,-0.88,2.27,5434.96,-4842.4,18828.8,-544.48,304.4,173.48
139,1.0,0.335,0.604,0.317,0.282,0.2,1.04,5462.96,-5590.4,18952.8,-804.48,748.4,533.48
158,0.948,0.296,1.0,0.266,0.38,1.24,-0.22,5186.96,-6478.4,19604.8,-398.48,1521.4,520.48
180,1.0,0.312,0.971,0.294,0.0,2.26,-1.06,4770.96,-6274.4,21060.8,232.52,2076.4,1201.48
200,0.903,0.281,0.165,0.3,0.282,3.91,-1.65,3350.96,-5358.4,22512.8,-974.48,5296.4,1596.48
220,1.0,0.179,0.897,0.305,0.282,5.81,-2.76,1998.96,-5482.4,23628.8,-5177.48,6591.4,1762.48
241,1.0,0.281,0.897,0.3,0.723,8.18,-4.45,-41.04,-6674.4,23600.8,-8092.48,8404.4,3802.48
260,1.0,0.421,0.385,0.351,0.282,10.4,-5.85,-2265.04,-7698.4,24532.8,-5670.48,6613.4,8223.48
279,0.863,0.429,0.751,0.243,0.0,12.32,-5.82,-2181.04,-5426.4,24844.8,378.52,6120.4,13066.48
300,0.521,0.343,0.678,0.271,0.331,14.01,-5.35,-2353.04,-5414.4,23844.8,3589.52,4834.4,17273.48
320,1.0,0.312,0.897,0.283,0.282,15.83,-4.69,-2485.04,-5774.4,21836.8,5898.52,5514.4,18666.48
