timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.184,0.239,0.493,1.0,-35.96,-44.1,-680.16,-774.0,16950.4,15.86,3834.88,408.22
18,1.0,0.125,0.0,0.541,0.851,-42.38,-42.65,-440.16,-994.0,17338.4,1667.86,4910.88,866.22
39,1.0,0.006,0.094,0.563,0.644,-44.23,-40.52,-720.16,-330.0,17898.4,2500.86,5561.88,830.22
60,1.0,0.105,0.0,0.686,0.129,-44.24,-38.89,-1724.16,-334.0,18694.4,1573.86,4357.88,477.22
79,1.0,0.095,0.529,0.815,0.335,-44.96,-38.64,3.84,-1046.0,18590.4,143.86,3836.88,291.22
99,1.0,0.125,0.0,0.896,0.644,-45.35,-39.41,1255.84,-2590.0,18906.4,-1270.14,4477.88,175.22
120,1.0,0.085,0.0,1.0,0.335,-44.68,-40.54,1919.84,-4386.0,19654.4,-1652.14,9077.88,2037.22
139,1.0,0.0,0.239,0.885,0.954,-42.83,-40.75,-520.16,-5154.0,22750.4,-1962.14,8599.88,7362.22
160,1.0,0.184,0.0,1.0,0.644,-41.3,-41.08,-280.16,-7198.0,23414.4,163.86,6368.88,16426.22
180,1.0,0.332,0.0,0.487,0.644,-40.5,-41.35,831.84,-8802.0,23142.4,3556.86,3443.88,23849.22
200,1.0,0.362,0.0,0.869,0.851,-39.08,-40.17,-2064.16,-7894.0,25202.4,9213.86,3001.88,31183.22
219,1.0,0.52,0.819,1.0,0.644,-36.99,-38.66,-3948.16,-9210.0,25498.4,14295.86,4871.88,33048.22
240,1.0,0.767,0.529,1.0,0.954,-34.93,-36.86,-3040.16,-9154.0,24690.4,18870.86,8144.88,33048.22
259,1.0,0.915,0.674,1.0,0.232,-32.54,-33.95,-3176.16,-6454.0,25270.4,23451.86,12832.88,33048.22
280,1.0,0.974,0.964,1.0,0.644,-28.69,-31.46,-9484.16,-5990.0,25674.4,21489.86,12960.88,33048.22
300,1.0,1.0,0.674,1.0,0.438,-24.57,-28.85,-11032.16,-4010.0,25702.4,20865.86,14299.88,33048.22
