timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.824,0.091,0.253,0.13,0.0,103.28,90.95,-3015.76,-1969.44,17914.16,607.76,4209.92,1616.12
19,1.0,0.572,1.0,0.279,1.0,70.81,58.16,-1907.76,-1801.44,18154.16,1380.76,6476.92,1975.12
38,1.0,0.211,0.432,0.602,1.0,52.39,37.43,-4411.76,-2585.44,19462.16,928.76,9986.92,885.12
59,1.0,0.076,1.0,0.048,0.0,40.52,23.57,-6011.76,-2353.44,21422.16,-1489.24,8056.92,-41.88
79,1.0,0.529,1.0,0.42,0.718,30.61,12.56,-4391.76,-2937.44,20570.16,-2144.24,4476.92,-334.88
99,1.0,0.084,0.0,0.089,0.0,23.38,3.33,-5871.76,-5145.44,21094.16,-3051.24,772.92,101.12
120,1.0,0.26,1.0,0.139,0.477,17.51,-4.83,-6147.76,-8633.44,21654.16,-3887.24,-3005.08,2883.12
140,1.0,0.084,1.0,0.254,0.326,12.45,-11.46,-5739.76,-10753.44,23146.16,-2637.24,-5063.08,6719.12
159,1.0,0.338,1.0,0.13,0.477,8.22,-16.46,-5951.76,-10393.44,24190.16,42.76,-4806.08,10412.12
180,1.0,0.289,1.0,0.395,0.0,4.77,-20.76,-6687.76,-9605.44,25062.16,-1820.24,-4255.08,11764.12
200,1.0,0.168,1.0,0.527,1.0,2.02,-25.46,-6547.76,-10865.44,25162.16,-7275.24,-2312.08,11618.12
220,0.653,0.161,0.432,0.238,1.0,-0.25,-30.76,-5691.76,-12229.44,22102.16,-10443.24,389.92,11816.12
240,0.603,0.282,0.789,0.42,0.869,-1.67,-35.28,-5471.76,-14221.44,27122.16,-12332.24,3503.92,19439.12
260,0.817,0.31,1.0,0.0,0.0,-2.79,-39.35,-5947.76,-15549.44,26942.16,-10924.24,3854.92,25748.12
280,0.701,0.388,0.908,0.37,1.0,-3.95,-43.12,-4451.76,-15401.44,26366.16,-10722.24,4371.92,30245.12
300,0.747,0.19,0.0,0.0,0.658,-4.71,-47.24,-5295.76,-16529.44,25054.16,-13552.24,5619.92,32912.12
