timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.201,0.639,0.0,0.031,9.26,17.03,377.2,3360.24,17059.6,-455.74,-755.32,-753.62
20,1.0,0.212,0.639,0.106,0.0,-13.91,8.82,453.2,3572.24,17343.6,-708.74,-178.32,-1062.62
40,1.0,0.201,0.0,0.03,0.031,-25.36,4.41,81.2,3384.24,17495.6,-359.74,-433.32,-1163.62
60,1.0,0.201,0.639,0.174,0.136,-32.21,1.5,-530.8,3172.24,17491.6,292.26,-1188.32,-801.62
80,1.0,0.201,0.021,0.318,0.0,-37.4,0.28,-134.8,3728.24,17139.6,1914.26,-2080.32,-530.62
100,1.0,0.189,0.639,0.0,0.031,-41.55,-0.46,865.2,3784.24,16951.6,2637.26,-1539.32,-651.62
120,1.0,0.201,0.845,0.0,0.031,-44.81,-1.47,649.2,3444.24,16571.6,1828.26,-1008.32,-902.62
140,1.0,0.201,0.0,0.0,0.0,-47.3,-2.78,537.2,3092.24,16803.6,-166.74,-826.32,-939.62
160,1.0,0.189,0.0,0.0,0.031,-49.23,-3.94,673.2,2776.24,17259.6,497.26,-704.32,-536.62
180,1.0,0.201,0.0,0.0,0.0,-51.01,-4.73,797.2,3068.24,16787.6,956.26,-309.32,-209.62
200,1.0,0.201,0.021,0.0,0.0,-52.45,-5.05,729.2,3820.24,16875.6,-29.74,510.68,-242.62
220,1.0,0.201,0.227,0.0,0.031,-53.58,-5.72,113.2,3524.24,17171.6,-1541.74,190.68,-236.62
240,1.0,0.223,0.0,0.0,0.136,-54.73,-6.59,269.2,3008.24,16931.6,-1344.74,-285.32,-93.62
260,1.0,0.201,0.021,0.0,0.031,-55.83,-7.07,577.2,3216.24,16863.6,176.26,-209.32,-121.62
280,1.0,0.201,0.0,0.0,0.136,-56.82,-7.32,413.2,3396.24,17127.6,738.26,-547.32,-183.62
300,1.0,0.201,0.639,0.089,0.0,-57.77,-7.46,25.2,3728.24,17179.6,147.26,-1243.32,180.38
320,1.0,0.212,0.227,0.0,0.136,-58.93,-7.64,593.2,3788.24,16783.6,-209.74,-2134.32,-100.62
340,1.0,0.223,0.021,0.0,0.0,-60.38,-8.31,709.2,3040.24,15847.6,-626.74,-3376.32,-97.62
360,1.0,0.201,0.639,0.081,0.136,-61.47,-8.53,689.2,3652.24,16527.6,-291.74,-2466.32,-779.62
380,1.0,0.258,0.0,0.0,0.084,-62.53,-8.73,777.2,3636.24,16575.6,-169.74,-2677.32,-656.62
400,1.0,0.269,1.0,0.378,0.0,-63.35,-8.65,793.2,4216.24,16531.6,-140.74,-1370.32,-339.62
420,1.0,0.28,0.021,0.0,0.0,-64.01,-8.76,905.2,4112.24,16783.6,-1178.74,-917.32,-621.62
440,1.0,0.258,0.021,0.556,0.0,-64.41,-9.09,593.2,3736.24,17143.6,-1765.74,-57.32,-527.62
460,1.0,0.269,0.021,1.0,0.0,-64.56,-9.49,473.2,3328.24,17831.6,-1474.74,461.68,-199.62
480,1.0,0.212,0.021,0.836,0.0,-64.56,-9.84,561.2,3052.24,18515.6,-901.74,706.68,438.38
500,1.0,0.167,0.021,0.896,0.346,-64.32,-10.21,593.2,2860.24,18903.6,-893.74,1827.68,679.38
520,1.0,0.019,0.021,0.849,0.0,-63.39,-10.71,-114.8,2280.24,20631.6,-1378.74,4290.68,1867.38
540,1.0,0.0,0.0,1.0,0.0,-62.22,-11.38,261.2,2364.24,20735.6,-2990.74,6503.68,2670.38
560,1.0,0.0,0.0,0.429,0.189,-60.42,-12.24,769.2,1472.24,21975.6,-3457.74,10460.68,3551.38
580,1.0,0.0,1.0,0.463,0.0,-58.11,-12.83,1337.2,1352.24,23319.6,-2203.74,13937.68,4371.38
600,1.0,0.0,0.021,0.48,0.084,-55.49,-13.39,1221.2,952.24,23855.6,-1881.74,16486.68,5567.38
620,1.0,0.0,0.021,0.705,0.189,-52.71,-13.84,1369.2,1872.24,24047.6,-2710.74,18592.68,5125.38
640,1.0,0.0,0.845,0.853,0.031,-49.78,-14.66,633.2,2048.24,23799.6,-5636.74,20358.68,4446.38
660,1.0,0.0,1.0,1.0,0.0,-46.64,-15.91,285.2,888.24,24983.6,-7783.74,21674.68,4229.38
680,1.0,0.0,1.0,1.0,0.0,-43.42,-17.07,-354.8,640.24,25463.6,-7443.74,22589.68,5464.38
700,1.0,0.0,0.433,1.0,0.0,-40.31,-18.31,-1014.8,-843.76,25587.6,-6724.74,22210.68,6242.38
721,1.0,0.0,0.639,0.662,0.0,-37.07,-19.49,-1490.8,-1687.76,26067.6,-6011.74,23449.68,7323.38
741,1.0,0.008,1.0,0.972,0.189,-33.77,-20.31,-1542.8,-1087.76,25699.6,-4458.74,25417.68,8728.38
761,1.0,0.0,0.021,0.284,0.0,-30.48,-20.86,-1962.8,-1271.76,26191.6,-2975.74,26048.68,9571.38
781,1.0,0.0,0.0,0.437,0.0,-27.1,-21.39,-2954.8,-1183.76,25859.6,-3034.74,27252.68,11852.38
801,1.0,0.0,0.845,0.212,0.031,-23.78,-22.26,-4134.8,-4315.76,26207.6,-2292.74,26410.68,12282.38
820,1.0,0.0,0.227,0.0,0.0,-20.52,-22.5,-5094.8,-2799.76,26203.6,85.26,26743.68,13539.38
841,1.0,0.0,0.0,0.0,0.0,-17.21,-22.36,-5822.8,-3551.76,26283.6,3465.26,27456.68,13797.38
860,1.0,0.0,1.0,0.0,0.189,-13.76,-21.71,-7114.8,-1263.76,25211.6,4994.26,29246.68,14623.38
880,1.0,0.0,0.639,0.0,0.0,-9.99,-21.34,-9602.8,-819.76,24019.6,3239.26,30373.68,14465.38
900,1.0,0.0,0.0,0.008,0.0,-6.3,-21.03,-10842.8,-935.76,25251.6,2510.26,29471.68,13868.38
920,1.0,0.0,0.0,0.017,0.0,-2.83,-20.49,-11686.8,-815.76,24287.6,4497.26,28512.68,14152.38
940,1.0,0.0,0.0,0.0,0.0,0.97,-19.47,-12930.8,1300.24,22411.6,5823.26,30772.68,13229.38
960,1.0,0.0,1.0,0.0,0.241,4.91,-18.49,-14426.8,2300.24,22111.6,4355.26,30846.68,12532.38
980,1.0,0.0,0.433,0.0,0.0,8.86,-17.73,-15618.8,2664.24,21047.6,2892.26,30308.68,11629.38
1000,1.0,0.0,0.433,0.0,0.084,12.87,-17.18,-16978.8,2232.24,20619.6,2476.26,29793.68,11147.38
1020,1.0,0.0,1.0,0.0,0.0,16.88,-16.45,-17838.8,2816.24,19383.6,3261.26,29202.68,10318.38
1040,1.0,0.0,1.0,0.0,0.0,20.91,-15.77,-18970.8,2752.24,18479.6,3588.26,28125.68,9404.38
1060,1.0,0.0,1.0,0.0,0.136,25.0,-14.61,-20078.8,4064.24,17783.6,4295.26,27328.68,8996.38
1080,1.0,0.0,0.0,0.0,0.0,29.24,-13.47,-20986.8,4668.24,16215.6,3065.26,26424.68,8157.38
1100,1.0,0.0,1.0,0.0,0.241,33.22,-13.24,-21630.8,2876.24,15603.6,2558.26,24586.68,7363.38
1120,1.0,0.0,0.0,0.0,0.084,37.05,-12.7,-22146.8,3292.24,15047.6,3902.26,23230.68,6920.38
1140,1.0,0.0,0.0,0.0,0.189,40.84,-11.61,-23214.8,4160.24,14863.6,5076.26,22657.68,6596.38
1160,1.0,0.0,1.0,0.0,0.189,44.69,-10.58,-23810.8,4284.24,13463.6,4908.26,21366.68,6121.38
1180,1.0,0.0,0.845,0.0,0.0,48.49,-9.12,-24894.8,4888.24,12631.6,5239.26,20033.68,5548.38
1200,1.0,0.0,0.021,0.0,0.031,52.35,-7.55,-24890.8,4844.24,10715.6,5595.26,18282.68,4414.38
1220,1.0,0.0,0.021,0.0,0.0,55.78,-5.15,-25526.8,5528.24,10851.6,5989.26,16936.68,3540.38
1240,1.0,0.0,0.0,0.0,0.136,58.75,-3.01,-26474.8,5512.24,11275.6,6238.26,15188.68,3141.38
1260,1.0,0.0,0.021,0.0,0.0,61.65,-1.25,-26358.8,4980.24,10051.6,5904.26,13460.68,3046.38
1280,1.0,0.0,0.0,0.0,0.0,64.13,-0.65,-26742.8,4404.24,10447.6,5861.26,12102.68,2898.38
