timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.207,0.177,0.661,0.901,9.34,60.35,-5697.6,-2864.72,20863.52,711.4,-1271.98,-171.7
20,0.865,0.191,0.048,0.642,1.0,-4.39,32.38,-4993.6,-3024.72,20107.52,76.4,-3082.98,-461.7
39,1.0,0.191,0.177,0.642,0.967,-12.56,17.16,-4221.6,-2968.72,19599.52,606.4,-2291.98,-1429.7
58,1.0,0.167,0.241,0.655,1.0,-18.3,7.51,-2925.6,-2972.72,19411.52,1088.4,-324.98,-876.7
77,1.0,0.183,0.177,0.655,0.835,-21.54,1.24,-3701.6,-2672.72,20175.52,1044.4,1647.02,175.3
97,1.0,0.151,0.305,0.661,0.967,-23.2,-3.5,-4153.6,-3352.72,21823.52,49.4,2339.02,1498.3
116,1.0,0.103,0.241,0.661,0.967,-24.27,-7.46,-3317.6,-4172.72,22647.52,-814.6,4306.02,2820.3
135,1.0,0.127,0.0,0.667,1.0,-24.01,-10.78,-4661.6,-5900.72,25099.52,-563.6,6050.02,4612.3
154,1.0,0.111,0.241,0.68,1.0,-23.13,-13.32,-5685.6,-7716.72,27247.52,2540.4,6782.02,7503.3
173,1.0,0.111,0.0,0.692,0.901,-21.93,-15.3,-4413.6,-10004.72,27723.52,6930.4,11124.02,11180.3
192,1.0,0.111,0.177,0.773,0.967,-19.6,-16.48,-5393.6,-9532.72,29103.52,8780.4,18599.02,11848.3
211,1.0,0.055,0.563,0.848,0.967,-16.13,-17.3,-9349.6,-8504.72,31167.52,7286.4,22882.02,12289.3
230,1.0,0.047,0.177,0.892,1.0,-12.35,-17.95,-6369.6,-8904.72,30251.52,8854.4,31564.02,15600.3
249,1.0,0.119,0.177,0.88,1.0,-7.97,-17.68,-11333.6,-7892.72,33151.52,12322.4,31583.02,21428.3
268,1.0,0.103,0.241,0.88,1.0,-3.35,-16.81,-15133.6,-8444.72,34103.52,16855.4,31583.02,26745.3
287,1.0,0.023,0.498,0.867,1.0,0.93,-14.24,-14993.6,-2636.72,32459.52,24281.4,31583.02,27468.3
307,0.817,0.015,0.177,0.855,1.0,5.43,-11.12,-16757.6,-480.72,30815.52,26462.4,31583.02,20160.3
327,0.912,0.007,0.498,1.0,1.0,10.21,-8.53,-20161.6,4375.28,30471.52,18454.4,31583.02,13338.3
347,1.0,0.007,0.177,0.667,1.0,15.4,-7.23,-23709.6,3719.28,27515.52,11396.4,31583.02,10529.3
367,0.96,0.015,0.949,0.38,0.901,19.9,-6.17,-20921.6,2907.28,25963.52,11490.4,31583.02,9670.3
387,0.96,0.023,0.177,0.28,1.0,24.31,-4.75,-20925.6,2547.28,23599.52,15193.4,31583.02,11831.3
407,1.0,0.015,0.563,0.231,1.0,29.01,-2.15,-22637.6,5763.28,21091.52,18246.4,31583.02,12240.3
427,0.96,0.007,0.241,0.068,1.0,33.66,0.4,-22325.6,5915.28,18827.52,17818.4,31583.02,11795.3
447,0.912,0.023,0.563,0.174,1.0,38.11,3.37,-21265.6,6963.28,16607.52,17880.4,31583.02,12216.3
467,0.96,0.007,0.241,0.0,1.0,42.86,6.27,-22597.6,6307.28,15327.52,18932.4,31583.02,12709.3
487,1.0,0.015,0.305,0.143,0.967,47.89,9.69,-23653.6,6215.28,13687.52,21786.4,31583.02,12819.3
