timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.509,0.213,0.0,0.439,0.0,70.8,-10.5,2270.72,-1802.32,18470.88,80.72,1122.72,-381.12
20,0.564,0.483,0.064,0.356,0.0,53.2,-3.26,2534.72,-1626.32,17806.88,-407.28,-80.28,-413.12
40,0.548,0.142,0.0,0.483,0.258,44.87,-0.48,2630.72,-1918.32,18414.88,-462.28,-878.28,-342.12
61,0.585,0.197,0.464,0.422,0.987,40.09,1.39,2570.72,-1590.32,18438.88,54.72,-962.28,-260.12
81,0.587,0.0,0.224,0.561,0.0,36.92,2.45,2734.72,-1794.32,18626.88,307.72,-61.28,-432.12
100,0.573,0.213,0.0,0.805,0.0,34.6,3.37,3090.72,-1494.32,18330.88,137.72,290.72,-480.12
120,0.534,0.165,0.944,0.85,0.0,32.98,3.84,2790.72,-1770.32,18230.88,-328.28,-76.28,-357.12
140,0.533,0.15,0.0,0.628,0.0,31.55,4.59,2902.72,-1018.32,18358.88,39.72,-611.28,-429.12
160,0.533,0.181,0.0,0.661,1.0,30.43,4.67,2694.72,-2086.32,17862.88,-486.28,-1616.28,-279.12
181,0.514,0.197,0.0,0.9,0.0,29.02,4.81,3006.72,-1682.32,17966.88,-1003.28,-4048.28,-481.12
200,0.437,0.197,0.0,0.805,0.258,27.69,4.8,2830.72,-1718.32,18774.88,-1443.28,-4338.28,720.88
221,0.551,0.118,0.0,0.483,0.0,26.53,4.36,3186.72,-3066.32,19406.88,-1018.28,-3054.28,78.88
241,0.488,0.15,0.0,0.389,0.0,25.5,4.43,4302.72,-2042.32,19238.88,-0.28,-774.28,-1046.12
261,0.627,0.221,1.0,0.267,0.258,24.85,4.38,3190.72,-2074.32,19106.88,-751.28,-1090.28,-469.12
281,0.623,0.237,1.0,0.278,0.258,24.3,4.64,3318.72,-886.32,18726.88,-1042.28,-734.28,538.88
301,0.475,0.237,0.0,0.25,0.258,23.74,4.73,3638.72,-822.32,19934.88,-1791.28,118.72,2936.88
320,0.414,0.253,0.0,1.0,0.258,23.87,3.87,2506.72,-3822.32,19802.88,-2984.28,2645.72,3543.88
341,0.571,0.237,0.0,1.0,0.258,24.5,3.01,326.72,-5098.32,21110.88,-1282.28,4074.72,2223.88
361,0.619,0.237,0.0,1.0,0.0,25.46,3.28,370.72,-3166.32,22442.88,3103.72,7483.72,1966.88
380,0.689,0.277,0.0,1.0,0.258,26.95,4.05,-365.28,-1266.32,21666.88,3931.72,10518.72,3944.88
401,0.856,0.69,0.0,1.0,0.0,28.89,4.63,-1229.28,-2078.32,20850.88,3989.72,12694.72,6304.88
421,0.867,0.523,0.0,1.0,0.0,30.69,5.29,-3581.28,-2362.32,20354.88,5191.72,9822.72,9771.88
441,1.0,0.412,0.064,1.0,0.0,32.6,7.06,-3969.28,285.68,19362.88,8857.72,10524.72,12670.88
460,1.0,0.515,0.0,1.0,0.0,34.24,9.31,-2725.28,201.68,19178.88,13034.72,10532.72,13501.88
481,0.858,0.547,0.0,0.972,0.258,35.83,12.26,-1713.28,4145.68,18066.88,12481.72,12343.72,12136.88
501,0.822,0.611,0.0,0.561,0.0,38.67,15.57,-5353.28,4969.68,15310.88,12574.72,16710.72,11793.88
520,0.816,0.627,1.0,0.539,0.258,40.65,18.85,-1081.28,5953.68,15862.88,12869.72,17040.72,11675.88
540,0.666,0.531,0.144,0.456,0.258,42.73,21.95,-3825.28,6245.68,15338.88,11988.72,15645.72,12620.88
561,0.649,0.619,0.464,0.622,0.0,44.59,25.46,-4333.28,8125.68,14406.88,12873.72,15016.72,12085.88
581,0.713,0.706,0.144,0.683,0.391,46.31,28.69,-3305.28,7817.68,13518.88,11479.72,15295.72,10640.88
601,0.589,0.746,1.0,0.711,0.0,47.81,31.56,-3021.28,7629.68,12798.88,9453.72,14270.72,9409.88
621,0.702,0.913,0.224,0.75,0.788,49.43,34.26,-4373.28,8541.68,11378.88,6403.72,14607.72,7565.88
641,0.577,0.881,0.0,0.827,0.258,50.65,36.58,-2825.28,7085.68,9542.88,3030.72,11995.72,6662.88
661,0.564,0.873,1.0,0.883,0.258,51.66,39.15,-2309.28,6861.68,8450.88,3740.72,10988.72,5873.88
681,0.551,0.953,0.864,0.916,0.656,52.43,41.94,-229.28,6753.68,7630.88,4488.72,11791.72,5516.88
700,0.572,1.0,0.0,0.988,1.0,53.08,44.31,-3505.28,7897.68,8134.88,2656.72,9099.72,4484.88
720,0.563,1.0,1.0,1.0,0.987,53.09,46.46,-1369.28,6781.68,7350.88,1098.72,5874.72,2791.88
741,0.513,1.0,0.384,1.0,0.0,52.6,48.7,-2437.28,7309.68,6294.88,-148.28,1500.72,1188.88
760,0.632,1.0,0.0,1.0,0.788,51.63,50.75,-1381.28,7285.68,6438.88,-517.28,-767.28,-919.12
781,0.502,1.0,0.0,1.0,1.0,50.46,52.75,-105.28,6893.68,6570.88,263.72,-1230.28,-1990.12
800,0.535,1.0,0.704,1.0,0.0,49.52,54.8,-1533.28,5785.68,6922.88,2675.72,-2947.28,-2768.12
821,0.468,1.0,1.0,1.0,0.987,48.09,57.02,-1421.28,5693.68,7170.88,5237.72,-6610.28,-998.12
841,0.54,1.0,0.464,1.0,1.0,46.28,58.95,-481.28,5069.68,8238.88,7021.72,-8841.28,-123.12
861,0.545,1.0,0.464,1.0,0.788,44.61,60.23,654.72,6061.68,9302.88,4342.72,-5600.28,-2381.12
881,0.533,1.0,0.464,1.0,1.0,43.04,60.94,-1057.28,5989.68,10186.88,2549.72,-7291.28,-4274.12
