timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.405,0.0,0.56,0.382,46.14,-81.51,5499.92,-5212.32,18661.68,-1203.92,96.8,383.16
19,1.0,0.388,0.0,0.642,1.0,32.71,-58.12,6291.92,-5300.32,18553.68,-1436.92,19.8,286.16
40,1.0,0.414,0.0,0.598,1.0,25.69,-45.72,6051.92,-5484.32,18157.68,-679.92,-269.2,-6.84
59,1.0,0.345,0.0,0.579,1.0,21.62,-38.12,5615.92,-5908.32,18665.68,53.08,345.8,42.16
80,1.0,0.354,0.0,0.654,1.0,18.59,-32.61,5991.92,-5476.32,18645.68,-21.92,308.8,545.16
100,1.0,0.26,0.0,0.46,0.0,16.57,-28.61,5695.92,-5664.32,18285.68,470.08,638.8,1267.16
119,1.0,0.388,0.0,0.635,1.0,14.7,-26.03,6383.92,-6928.32,18361.68,815.08,793.8,1261.16
139,1.0,0.388,0.0,0.554,1.0,13.22,-23.77,6903.92,-6628.32,19201.68,721.08,2457.8,1570.16
159,1.0,0.311,0.0,0.46,1.0,12.41,-21.95,6867.92,-7012.32,20293.68,818.08,5180.8,658.16
179,1.0,0.354,0.0,0.46,1.0,12.26,-20.42,7703.92,-7116.32,20061.68,1030.08,10706.8,-394.84
199,1.0,0.38,0.0,0.441,0.451,14.01,-19.27,4895.92,-8476.32,21517.68,1846.08,18046.8,1340.16
220,0.737,0.525,0.0,0.673,1.0,16.85,-17.62,1727.92,-6372.32,22197.68,2336.08,21299.8,1659.16
239,1.0,0.251,0.0,1.0,0.0,20.24,-16.68,-868.08,-6208.32,21829.68,-1655.92,22695.8,2036.16
261,1.0,0.294,1.0,1.0,1.0,24.03,-16.2,-1672.08,-7040.32,20733.68,-2558.92,25703.8,3503.16
279,1.0,0.303,0.0,0.761,1.0,28.18,-15.86,-3588.08,-7240.32,21217.68,-2994.92,28157.8,5121.16
300,1.0,0.32,0.0,1.0,1.0,32.4,-15.61,-7772.08,-5228.32,21885.68,-6533.92,26694.8,3888.16
321,1.0,0.183,0.0,0.792,1.0,36.79,-15.69,-6788.08,-5172.32,19305.68,-8410.92,28972.8,3835.16
341,1.0,0.217,0.0,1.0,1.0,41.52,-16.33,-8220.08,-5632.32,18057.68,-11290.92,31142.8,4520.16
361,1.0,0.226,0.0,1.0,1.0,45.87,-17.98,-7528.08,-7976.32,16189.68,-13878.92,30170.8,4534.16
380,1.0,0.269,0.0,0.942,1.0,49.86,-20.16,-10252.08,-9828.32,15037.68,-14447.92,27015.8,6734.16
401,1.0,0.277,0.0,1.0,1.0,53.21,-21.17,-10320.08,-7648.32,14697.68,-10782.92,23250.8,9816.16
421,1.0,0.32,0.0,1.0,1.0,56.43,-22.21,-9720.08,-7280.32,12169.68,-10440.92,21685.8,12342.16
440,1.0,0.294,0.0,1.0,1.0,59.41,-23.31,-9236.08,-7044.32,12193.68,-11804.92,21616.8,12696.16
460,1.0,0.26,0.0,1.0,0.0,62.18,-24.34,-8128.08,-6312.32,11481.68,-13037.92,21251.8,14689.16
481,1.0,0.209,0.0,1.0,1.0,64.53,-25.68,-7276.08,-7260.32,10645.68,-12593.92,19490.8,17593.16
500,1.0,0.192,0.0,0.88,1.0,66.94,-26.69,-6844.08,-6960.32,9493.68,-10300.92,19824.8,20066.16
521,1.0,0.149,0.0,0.961,1.0,69.33,-27.46,-6936.08,-6972.32,8897.68,-8235.92,19861.8,23682.16
541,0.865,0.0,0.0,1.0,1.0,72.03,-27.61,-6112.08,-5932.32,7501.68,-5501.92,21241.8,24881.16
561,0.353,0.209,0.0,1.0,1.0,75.0,-28.13,-6280.08,-5852.32,6069.68,-5441.92,22045.8,23742.16
580,1.0,0.14,0.0,1.0,1.0,77.97,-27.2,-4928.08,-4004.32,5025.68,-5426.92,21170.8,23701.16
600,1.0,0.038,0.0,1.0,1.0,80.87,-24.84,-4088.08,-3124.32,4133.68,-5757.92,20659.8,23822.16
621,0.865,0.047,1.0,1.0,1.0,83.58,-20.33,-3408.08,-2828.32,3017.68,-5524.92,19263.8,24574.16
640,1.0,0.089,1.0,1.0,1.0,85.43,-13.24,-1904.08,-1120.32,2005.68,-2517.92,18607.8,24980.16
660,1.0,0.0,0.0,1.0,1.0,86.43,-5.55,-1644.08,639.68,701.68,-1097.92,18176.8,23922.16
