timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.995,0.167,0.439,0.051,0.0,30.61,170.54,-1099.92,-3194.56,15235.12,757.68,-592.72,-958.32
19,1.0,0.0,0.728,0.144,0.0,0.41,79.18,-1115.92,-3202.56,15011.12,788.68,-370.72,-987.32
39,1.0,0.0,0.233,0.032,0.0,-12.5,39.18,-1155.92,-3462.56,15083.12,601.68,555.28,-511.32
59,1.0,0.0,0.0,0.0,0.0,-19.49,17.2,-1755.92,-2974.56,15411.12,865.68,1324.28,-178.32
79,1.0,0.0,0.0,0.0,0.0,-23.86,2.8,-1935.92,-3170.56,15303.12,919.68,1254.28,-93.32
99,0.985,0.0,0.439,0.0,1.0,-27.15,-7.6,-1547.92,-3378.56,15071.12,934.68,654.28,-505.32
119,1.0,0.0,0.687,0.0,0.0,-30.15,-15.09,-887.92,-2550.56,14983.12,1367.68,202.28,-860.32
140,1.0,0.0,0.0,0.0,0.0,-32.35,-21.49,-1075.92,-3162.56,14555.12,625.68,232.28,-214.32
159,1.0,0.0,0.769,0.0,0.0,-33.99,-27.76,-579.92,-4490.56,13615.12,-1558.32,778.28,344.68
180,0.95,0.0,0.0,0.0,0.0,-35.17,-34.33,308.08,-6066.56,11803.12,-3758.32,1942.28,-100.32
200,0.995,0.0,0.027,0.032,0.0,-35.71,-41.09,-975.92,-7982.56,10327.12,-7017.32,884.28,-196.32
220,0.852,0.0,0.0,0.116,0.0,-35.85,-47.41,-3503.92,-9410.56,10247.12,-9523.32,-2352.72,1288.68
240,0.668,0.0,1.0,0.032,0.0,-36.06,-52.9,-5959.92,-9626.56,10727.12,-9549.32,-7172.72,2641.68
260,0.602,0.081,0.274,0.097,0.0,-36.61,-58.16,-6051.92,-9246.56,9395.12,-9188.32,-9272.72,2846.68
280,0.696,0.0,0.0,0.032,0.0,-37.36,-63.91,-5235.92,-9654.56,7887.12,-13250.32,-9661.72,1307.68
300,0.943,0.0,0.233,0.0,0.0,-38.25,-70.29,-3571.92,-9786.56,6987.12,-19535.32,-8736.72,476.68
320,0.873,0.0,1.0,0.2,0.0,-38.88,-77.34,-2115.92,-9866.56,5295.12,-24950.32,-5605.72,1316.68
340,0.581,0.0,0.0,0.182,0.0,-39.0,-84.9,-1783.92,-10686.56,4155.12,-30707.32,-2762.72,2552.68
360,0.498,0.152,0.192,0.004,0.0,-38.73,-92.17,-2007.92,-11094.56,3931.12,-32211.32,-542.72,3021.68
380,0.598,0.0,0.0,0.0,0.0,-38.3,-99.1,-1555.92,-10866.56,3159.12,-32211.32,1150.28,3321.68
400,0.654,0.0,0.027,0.0,0.0,-37.78,-105.75,440.08,-10818.56,2231.12,-32211.32,3810.28,4095.68
420,0.585,0.0,0.0,0.0,0.555,-36.88,-112.27,848.08,-10298.56,799.12,-32211.32,7026.28,3381.68
440,0.661,0.0,0.0,0.0,0.0,-35.9,-118.55,2040.08,-10290.56,-252.88,-32211.32,8779.28,1885.68
460,0.915,0.0,0.852,0.041,0.0,-34.96,-124.55,2700.08,-10574.56,-1260.88,-32211.32,8960.28,1288.68
480,0.929,0.0,0.0,0.013,0.0,-34.74,-129.99,4404.08,-11690.56,-700.88,-32211.32,5302.28,661.68
500,0.595,0.0,0.0,0.069,0.0,-36.34,-135.06,5504.08,-12282.56,-988.88,-32211.32,-6951.72,424.68
520,0.668,0.0,0.068,0.0,0.0,-40.21,-140.16,9300.08,-10062.56,-2232.88,-32211.32,-20386.72,-27.32
