timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.673,0.339,0.839,0.301,-12.38,9.29,-1499.12,-2156.56,17125.44,560.66,451.66,950.96
20,1.0,0.673,0.0,0.858,0.301,-24.14,-8.12,-1175.12,-2540.56,17077.44,1496.66,-969.34,687.96
39,1.0,0.713,0.14,0.785,0.354,-31.36,-18.51,-499.12,-2584.56,16273.44,2170.66,-1179.34,315.96
58,1.0,0.673,0.173,0.749,0.195,-36.14,-24.64,-299.12,-2188.56,16405.44,3159.66,-392.34,276.96
77,1.0,0.626,0.0,0.849,0.459,-39.51,-28.04,-247.12,-1476.56,16981.44,3133.66,440.66,924.96
96,0.957,0.66,0.14,0.849,0.301,-42.02,-30.36,-23.12,-1172.56,17093.44,2661.66,1499.66,1835.96
115,0.886,0.646,0.14,0.849,0.195,-43.46,-32.18,-167.12,-1440.56,17341.44,2665.66,4359.66,2453.96
134,0.601,0.666,0.206,0.849,0.248,-43.69,-34.39,140.88,-4408.56,17705.44,4468.66,6374.66,2556.96
154,0.673,0.66,0.0,0.839,0.0,-42.7,-34.41,-1799.12,-3604.56,21257.44,7231.66,8344.66,3692.96
173,0.601,0.646,0.106,0.849,0.512,-40.8,-33.03,-4307.12,-3296.56,25321.44,10885.66,7916.66,3928.96
192,0.388,0.633,0.173,0.83,0.0,-40.25,-31.45,-2603.12,-1752.56,22913.44,13177.66,5656.66,4330.96
211,0.388,0.673,0.14,0.812,0.0,-40.07,-29.76,-2811.12,-1024.56,23349.44,12987.66,2897.66,4288.96
230,0.103,0.646,0.007,0.821,0.037,-39.83,-28.12,-3627.12,-1072.56,25217.44,12050.66,564.66,4855.96
249,0.246,0.653,0.14,0.812,0.09,-39.69,-26.62,-2903.12,-1624.56,26441.44,12098.66,-168.34,5156.96
268,0.317,0.62,0.14,0.821,0.301,-39.21,-25.18,-2819.12,-1372.56,28129.44,11020.66,1585.66,4545.96
287,0.388,0.646,0.14,0.821,0.142,-38.42,-23.37,-1995.12,-2248.56,29621.44,15052.66,4086.66,4983.96
306,0.744,0.646,0.14,0.849,0.67,-37.14,-21.33,-3071.12,-1748.56,30753.44,16440.66,6557.66,4811.96
325,0.815,0.66,0.007,0.821,0.459,-35.69,-19.33,-2779.12,-452.56,30917.44,15566.66,9028.66,4102.96
344,0.886,0.66,0.173,0.876,0.0,-33.98,-17.7,-2951.12,-748.56,32101.44,13775.66,10838.66,3858.96
364,0.744,0.666,0.173,0.821,0.512,-32.22,-16.29,-2699.12,-944.56,32133.44,12583.66,11807.66,4036.96
