timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.0,0.597,0.298,0.0,-12.7,20.56,201.92,-2175.52,16007.6,327.72,755.5,-22.56
20,1.0,0.0,0.0,0.172,0.0,-27.99,2.53,-110.08,-1787.52,15963.6,519.72,1502.5,-216.56
40,1.0,0.0,1.0,0.214,0.0,-34.09,-4.53,81.92,-1731.52,16347.6,682.72,1997.5,-362.56
60,1.0,0.0,0.0,0.22,0.0,-37.55,-8.0,57.92,-1387.52,16339.6,849.72,1689.5,-514.56
80,1.0,0.0,1.0,0.284,0.0,-39.41,-10.38,-606.08,-1635.52,16563.6,881.72,1038.5,-360.56
100,1.0,0.0,0.0,0.266,0.0,-40.87,-12.19,-798.08,-1795.52,16631.6,641.72,-802.5,-234.56
120,1.0,0.0,0.597,0.178,0.0,-42.38,-13.76,-646.08,-1863.52,16235.6,91.72,-2177.5,-315.56
140,1.0,0.0,0.299,0.18,0.0,-44.24,-14.93,25.92,-1463.52,15659.6,-161.28,-3555.5,-423.56
160,1.0,0.0,0.0,0.173,0.0,-45.92,-16.19,509.92,-2019.52,15951.6,-462.28,-4479.5,-323.56
180,1.0,0.0,0.0,0.189,0.0,-47.67,-17.11,173.92,-1511.52,15511.6,-705.28,-5859.5,-554.56
200,1.0,0.0,0.0,0.146,0.287,-49.42,-18.6,-286.08,-2419.52,15079.6,-1771.28,-7933.5,-1754.56
220,1.0,0.0,0.0,0.162,0.0,-51.12,-19.56,-726.08,-1875.52,15971.6,-2272.28,-10465.5,-2757.56
240,1.0,0.0,0.299,0.146,0.0,-52.22,-19.61,933.92,-619.52,16199.6,-580.28,-4435.5,-1057.56
260,1.0,0.0,0.0,0.175,0.0,-52.71,-20.14,1281.92,-2699.52,16995.6,1050.72,-2372.5,50.44
280,1.0,0.0,0.0,0.162,0.0,-52.5,-20.48,593.92,-4063.52,18479.6,3524.72,-829.5,583.44
300,1.0,0.0,0.597,0.301,0.0,-51.82,-20.09,445.92,-4031.52,20307.6,6811.72,875.5,1224.44
320,1.0,0.0,1.0,0.405,0.0,-50.76,-19.2,253.92,-4755.52,21715.6,10768.72,2332.5,2008.44
340,1.0,0.0,0.896,0.724,0.0,-49.25,-17.42,881.92,-4355.52,22835.6,16121.72,6138.5,3222.44
360,1.0,0.0,1.0,1.0,0.0,-46.87,-14.44,1733.92,-3975.52,23055.6,24861.72,13853.5,5271.44
380,1.0,0.0,0.0,1.0,0.0,-44.45,-12.86,-1438.08,-1003.52,20759.6,12685.72,14235.5,7729.44
400,1.0,0.0,1.0,1.0,0.0,-41.66,-13.69,-146.08,-1655.52,24731.6,-3774.28,16500.5,5874.44
420,1.0,0.0,1.0,1.0,0.0,-38.34,-13.89,-154.08,-4111.52,24719.6,3529.72,21035.5,7311.44
440,1.0,0.0,0.299,1.0,0.0,-34.89,-13.36,109.92,-3335.52,24967.6,7522.72,23792.5,6220.44
460,1.0,0.424,0.0,1.0,0.0,-31.29,-12.94,-246.08,-3199.52,24455.6,7070.72,26404.5,4873.44
480,1.0,0.0,1.0,1.0,0.0,-27.69,-12.9,-1494.08,-3791.52,25075.6,5173.72,26400.5,5710.44
500,1.0,0.0,1.0,1.0,1.0,-23.92,-12.54,-1718.08,-4619.52,26435.6,7925.72,28221.5,6591.44
520,1.0,0.0,1.0,1.0,0.404,-19.98,-11.48,-1822.08,-2239.52,27147.6,9978.72,31136.5,7181.44
540,1.0,0.0,0.0,0.954,0.0,-16.03,-10.56,-3542.08,-399.52,27051.6,7340.72,31482.5,5169.44
563,1.0,0.0,1.0,0.985,0.17,-12.44,-10.62,-5430.08,0.48,24971.6,582.72,29656.5,7938.44
580,1.0,0.0,1.0,0.953,1.0,-9.24,-11.46,-4990.08,-3007.52,23967.6,-481.28,29369.5,10689.44
600,1.0,0.0,0.299,0.999,0.0,-5.83,-11.49,-6254.08,-2199.52,25431.6,3251.72,30450.5,11494.44
620,1.0,0.0,1.0,0.957,0.0,-2.34,-11.25,-8410.08,-2111.52,24091.6,5387.72,30445.5,11335.44
