timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.693,0.417,0.0,0.991,1.0,89.41,126.79,1952.64,123.44,13317.12,-522.08,2177.22,-380.02
19,0.791,0.825,0.0,0.0,0.0,55.74,87.79,1760.64,499.44,13709.12,613.92,4605.22,-810.02
39,0.886,0.0,0.0,0.359,0.0,34.08,62.81,4128.64,-48.56,13997.12,693.92,5647.22,-1905.02
59,0.837,0.398,1.0,0.259,0.0,19.41,46.9,1456.64,1659.44,14277.12,-533.08,5398.22,-3930.02
79,0.795,0.424,1.0,0.24,1.0,9.21,35.18,236.64,1459.44,15121.12,-2599.08,4467.22,-5644.02
99,0.914,0.283,1.0,0.327,0.0,0.89,26.8,1424.64,2487.44,15633.12,-4164.08,3400.22,-7309.02
119,0.916,0.43,0.0,0.465,0.0,-5.66,18.45,844.64,671.44,15837.12,-8651.08,375.22,-7028.02
140,0.886,0.43,0.0,0.59,0.156,-11.02,8.66,536.64,-2672.56,14249.12,-15031.08,-2206.78,-7744.02
160,0.655,0.086,1.0,0.471,0.0,-14.99,-0.84,-347.36,-6916.56,14985.12,-18167.08,-5450.78,-9316.02
180,0.37,0.729,0.0,0.0,0.0,-18.75,-10.32,-2299.36,-9000.56,12621.12,-19746.08,-11919.78,-11859.02
200,0.41,0.175,1.0,0.252,1.0,-23.53,-18.95,580.64,-7000.56,10761.12,-18854.08,-14853.78,-10157.02
220,0.506,0.475,0.0,0.265,1.0,-26.51,-27.46,-547.36,-11196.56,10121.12,-21655.08,-10972.78,-4673.02
240,0.385,0.984,0.0,0.0,0.0,-28.31,-35.58,744.64,-17704.56,9897.12,-23111.08,-7177.78,720.98
260,0.456,0.551,0.0,0.0,0.156,-29.48,-42.76,708.64,-18620.56,8661.12,-20198.08,-4178.78,4965.98
280,0.464,0.455,1.0,0.0,0.337,-30.05,-48.98,1156.64,-19112.56,8781.12,-17767.08,-271.78,9225.98
300,0.594,0.385,0.0,0.215,0.0,-30.0,-54.34,496.64,-20200.56,10449.12,-16983.08,2676.22,15302.98
320,0.679,0.672,1.0,0.158,0.725,-30.37,-59.5,2324.64,-21532.56,11545.12,-19277.08,720.22,21616.98
340,0.535,0.551,1.0,0.165,0.441,-31.15,-64.72,4572.64,-23580.56,10209.12,-20761.08,-1404.78,27417.98
360,0.374,0.137,1.0,0.0,1.0,-32.02,-69.6,6300.64,-26236.56,9353.12,-20033.08,-2259.78,31322.98
380,0.388,0.557,1.0,0.0,0.0,-32.94,-73.53,8972.64,-26236.56,9301.12,-15567.08,-1457.78,32898.98
400,0.396,0.494,0.0,0.465,0.027,-33.79,-76.58,9800.64,-24188.56,10593.12,-12201.08,-186.78,32898.98
420,0.423,0.124,1.0,0.277,0.957,-34.88,-79.45,8528.64,-25164.56,11625.12,-12960.08,-3294.78,32898.98
440,0.425,0.0,1.0,1.0,0.0,-36.78,-82.73,10348.64,-26236.56,8585.12,-14753.08,-8750.78,32898.98
460,0.397,0.0,1.0,0.165,0.932,-38.92,-85.9,12204.64,-25712.56,6765.12,-13969.08,-10199.78,32898.98
480,0.23,0.322,1.0,0.334,0.621,-41.01,-88.57,10728.64,-24452.56,7217.12,-12092.08,-10892.78,32898.98
500,0.361,0.627,0.328,0.046,1.0,-43.09,-90.98,8900.64,-21572.56,7249.12,-11347.08,-11485.78,32898.98
520,0.239,0.596,0.0,0.377,0.0,-45.37,-93.36,6200.64,-17412.56,6917.12,-11834.08,-13450.78,32898.98
540,0.333,0.175,1.0,0.0,0.0,-47.68,-95.7,4072.64,-15396.56,5933.12,-11422.08,-14996.78,32898.98
560,0.278,0.194,1.0,0.0,0.13,-49.88,-97.46,1532.64,-13420.56,6673.12,-8966.08,-15931.78,32898.98
580,0.39,0.175,0.0,0.0,0.0,-52.01,-98.51,-391.36,-11352.56,7353.12,-5529.08,-16739.78,32898.98
600,0.442,0.621,1.0,0.772,1.0,-54.06,-98.94,-1599.36,-7556.56,7941.12,-2611.08,-15745.78,32898.98
620,0.469,0.0,0.0,0.465,0.0,-55.84,-99.28,-2331.36,-4832.56,7929.12,-2459.08,-13297.78,32898.98
640,0.245,0.169,1.0,0.496,1.0,-56.9,-100.39,-5391.36,-3272.56,5789.12,-3457.08,-11369.78,32898.98
660,0.508,0.43,0.656,0.121,0.0,-58.34,-100.21,-6719.36,1323.44,8877.12,-4675.08,-10581.78,32898.98
680,0.467,0.0,0.0,0.246,1.0,-58.91,-99.1,-8167.36,1691.44,10601.12,-4731.08,-9123.78,32898.98
700,0.508,0.0,1.0,0.021,1.0,-59.1,-97.27,-8703.36,2379.44,9653.12,2078.92,-6241.78,32898.98
720,0.48,0.729,0.656,0.233,0.0,-60.09,-95.07,-8919.36,4603.44,8413.12,4723.92,-4796.78,32898.98
740,0.57,0.283,0.984,0.108,0.0,-60.31,-91.86,-10031.36,5275.44,9533.12,1163.92,-5573.78,32898.98
760,0.565,0.608,1.0,0.064,0.621,-59.55,-87.15,-10843.36,6443.44,10625.12,2195.92,-5627.78,32898.98
780,0.357,0.322,0.0,0.0,1.0,-58.16,-81.69,-11747.36,6735.44,9885.12,6395.92,-5645.78,30267.98
800,0.697,0.494,1.0,0.0,0.0,-57.96,-73.53,-11203.36,7887.44,8109.12,6819.92,-5489.78,27785.98
820,0.616,0.277,1.0,0.384,1.0,-57.47,-65.06,-10611.36,9415.44,7697.12,2448.92,-4925.78,23877.98
840,0.71,0.583,0.0,0.446,0.26,-56.64,-56.52,-10135.36,11439.44,7097.12,1074.92,-4787.78,19704.98
860,0.658,0.322,1.0,0.064,1.0,-55.35,-47.08,-9951.36,13259.44,5065.12,3506.92,-3476.78,16374.98
880,0.624,0.309,1.0,0.227,0.932,-53.35,-37.03,-10847.36,13239.44,3557.12,6071.92,-1122.78,13195.98
900,0.537,0.0,0.0,0.227,0.0,-50.7,-27.21,-12271.36,15435.44,2633.12,7543.92,-29.78,9823.98
920,0.581,0.602,1.0,0.0,0.906,-47.15,-17.56,-16903.36,15403.44,2289.12,8321.92,-2185.78,4617.98
940,0.565,0.519,0.0,0.0,0.0,-43.86,-8.59,-21235.36,19063.44,1881.12,8299.92,-6325.78,-1318.02
960,0.651,0.538,1.0,0.152,0.699,-40.75,-0.31,-24943.36,23487.44,833.12,6806.92,-7544.78,-8009.02
979,0.579,0.098,0.0,0.54,1.0,-37.28,7.22,-31215.36,27303.44,857.12,5109.92,-6732.78,-14577.02
1000,0.837,0.729,0.328,0.265,0.0,-33.58,11.8,-33631.36,25011.44,6441.12,-7905.08,-7313.78,-18801.02
1020,0.357,0.0,1.0,0.359,0.906,-29.06,15.81,-35119.36,22711.44,11073.12,-4993.08,-2668.78,-19330.02
1040,0.572,0.0,1.0,0.246,0.26,-24.29,19.17,-37619.36,21167.44,16329.12,-1765.08,-580.78,-16869.02
1060,0.475,0.653,1.0,0.0,0.0,-19.44,22.42,-38039.36,16995.44,16553.12,2012.92,-891.78,-12937.02
1080,0.438,0.774,0.0,0.058,1.0,-14.73,26.02,-35947.36,15179.44,14789.12,5165.92,-1624.78,-9453.02
1100,0.357,0.685,1.0,0.002,0.027,-10.02,29.58,-32903.36,14571.44,14013.12,5699.92,-100.78,-7661.02
1120,0.467,0.0,1.0,0.0,0.957,-5.21,32.66,-29535.36,14095.44,13309.12,3020.92,2560.22,-7294.02
1140,0.5,0.659,1.0,0.0,0.027,-0.58,35.07,-26519.36,13611.44,13437.12,255.92,4187.22,-7182.02
1159,0.386,0.685,1.0,0.359,0.0,3.53,37.28,-23687.36,13671.44,14141.12,696.92,4505.22,-6872.02
1180,0.454,0.0,0.328,0.302,1.0,7.0,40.08,-20511.36,14167.44,13573.12,3953.92,4599.22,-7336.02
1200,0.298,0.251,0.874,0.434,1.0,10.33,43.64,-17675.36,14027.44,11721.12,6892.92,7594.22,-10236.02
1220,0.278,0.589,0.0,0.359,0.079,14.08,47.75,-16539.36,14195.44,9997.12,7929.92,12922.22,-14983.02
1240,0.386,0.36,1.0,0.0,0.079,18.98,51.42,-17899.36,13519.44,10029.12,6897.92,18846.22,-20111.02
1260,0.416,0.71,1.0,0.202,0.854,24.76,54.01,-19987.36,12615.44,11089.12,4445.92,22975.22,-24436.02
1280,0.339,0.22,1.0,0.246,0.0,31.33,55.25,-23027.36,9819.44,11053.12,2099.92,23933.22,-26849.02
1300,0.307,0.322,0.0,0.0,1.0,38.51,54.18,-26635.36,6555.44,9985.12,1156.92,25133.22,-28917.02
1320,0.374,0.436,1.0,0.346,0.0,45.51,49.54,-28599.36,3339.44,7605.12,6667.92,26359.22,-29577.02
1340,0.533,0.0,0.0,0.221,0.0,51.86,44.24,-32543.36,-1400.56,4157.12,11129.92,28308.22,-28764.02
1360,0.453,0.513,0.0,0.321,1.0,57.62,39.54,-34987.36,-6744.56,1609.12,15035.92,29800.22,-26560.02
1380,0.315,0.0,1.0,0.0,0.0,62.84,34.99,-34555.36,-10360.56,-3574.88,18802.92,31604.22,-22954.02
1400,0.616,0.717,0.0,0.0,1.0,66.88,30.82,-38151.36,-15676.56,-6498.88,20571.92,26530.22,-15355.02
1420,0.508,0.0,1.0,0.0,1.0,69.02,27.6,-37071.36,-23192.56,-10390.88,26192.92,18271.22,-2125.02
1440,0.476,0.57,0.0,0.127,0.0,69.99,25.29,-32655.36,-25900.56,-13858.88,33175.92,13874.22,8993.98
1460,0.769,0.455,1.0,0.0,0.156,70.9,23.06,-31799.36,-26236.56,-12050.88,32865.92,14325.22,16125.98
1480,0.476,0.615,0.0,0.0,0.441,71.16,19.09,-30359.36,-26236.56,-11610.88,20849.92,11025.22,21575.98
1500,0.557,0.322,0.109,0.121,0.0,71.11,13.1,-25871.36,-26064.56,-14450.88,7658.92,11527.22,23539.98
1520,0.32,0.698,1.0,0.177,0.957,71.63,4.84,-23631.36,-21648.56,-15790.88,-7274.08,16400.22,22540.98
1540,0.478,0.239,0.0,0.0,1.0,72.04,-4.61,-23015.36,-17316.56,-13538.88,-16928.08,15713.22,24483.98
1560,0.535,0.468,0.0,0.027,0.906,71.42,-13.67,-22087.36,-12964.56,-11138.88,-15998.08,8524.22,30043.98
1580,0.502,0.494,1.0,0.096,0.0,69.66,-21.91,-19715.36,-9456.56,-9938.88,-11395.08,1641.22,32898.98
1600,0.603,0.309,1.0,0.108,1.0,67.25,-30.2,-17199.36,-5224.56,-9062.88,-11515.08,-1738.78,32898.98
1620,0.324,0.028,0.219,0.058,0.0,64.52,-38.86,-15395.36,-2896.56,-7758.88,-14929.08,-3207.78,32898.98
1640,0.533,0.073,0.0,0.064,1.0,61.44,-47.74,-14051.36,-984.56,-6418.88,-17666.08,-5032.78,31943.98
1660,0.388,0.0,1.0,0.321,1.0,58.05,-56.73,-13631.36,539.44,-4494.88,-20255.08,-7656.78,30313.98
1680,0.348,0.0,1.0,0.665,1.0,54.16,-65.45,-12363.36,1083.44,-2282.88,-21842.08,-10147.78,28050.98
1700,0.541,0.506,1.0,0.0,0.208,49.65,-73.85,-10811.36,1911.44,-1326.88,-21750.08,-12302.78,25428.98
