timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.0,0.067,0.302,0.695,45.73,-55.18,-2899.12,-4209.6,16947.12,1687.68,3927.08,280.62
19,0.986,0.283,1.0,0.54,0.0,6.09,-54.27,-3027.12,-4165.6,16603.12,1534.68,2711.08,-266.38
39,0.989,0.0,0.495,0.746,0.0,-9.0,-53.94,-3415.12,-3929.6,16523.12,602.68,2023.08,-690.38
59,1.0,0.0,0.0,0.913,0.0,-16.67,-53.33,-3643.12,-3981.6,17227.12,-105.32,2071.08,-782.38
79,0.954,0.0,0.869,0.0,0.0,-21.35,-53.1,-3659.12,-4413.6,17551.12,-611.32,1642.08,-786.38
99,1.0,0.057,0.0,0.0,0.0,-25.05,-53.45,-3431.12,-4393.6,16939.12,-1417.32,354.08,-659.38
119,1.0,0.0,0.0,0.112,0.0,-27.42,-54.91,-4043.12,-6157.6,16407.12,-3127.32,-825.92,-26.38
140,0.947,0.028,0.602,0.286,0.918,-29.07,-56.58,-4379.12,-7441.6,16431.12,-4286.32,-1672.92,1090.62
160,1.0,0.0,0.0,0.017,0.0,-30.25,-58.7,-4751.12,-8953.6,15903.12,-5752.32,-2361.92,2771.62
180,1.0,0.0,1.0,0.27,1.0,-30.95,-61.18,-4507.12,-10749.6,15351.12,-7307.32,-940.92,4472.62
200,1.0,0.0,0.0,0.207,0.0,-30.98,-64.17,-5155.12,-13565.6,15255.12,-10958.32,197.08,5290.62
220,1.0,0.0,0.0,0.009,0.0,-30.44,-67.46,-7231.12,-16097.6,15975.12,-15422.32,-336.92,8167.62
240,0.825,0.0,0.0,0.183,1.0,-30.13,-70.67,-8051.12,-18585.6,16755.12,-17091.32,-3387.92,12214.62
260,0.825,0.0,0.709,0.27,0.249,-30.71,-73.43,-6247.12,-18873.6,15775.12,-14461.32,-6877.92,17062.62
280,0.873,0.141,1.0,0.167,0.0,-31.43,-75.85,-5259.12,-18321.6,14955.12,-12757.32,-6615.92,23758.62
300,0.992,0.0,0.12,0.239,0.0,-31.73,-78.34,-5579.12,-21025.6,14839.12,-13787.32,-5229.92,29623.62
320,1.0,0.0,0.0,0.112,0.0,-31.83,-80.65,-7091.12,-23545.6,16455.12,-14969.32,-6262.92,33051.62
340,1.0,0.0,0.0,0.096,0.0,-32.66,-83.15,-6159.12,-23633.6,13327.12,-14370.32,-10544.92,33051.62
360,1.0,0.0,0.174,0.064,1.0,-33.63,-85.26,-4879.12,-22345.6,10343.12,-9933.32,-10261.92,33051.62
380,1.0,0.106,1.0,0.0,0.0,-33.4,-86.94,-7215.12,-22445.6,12595.12,-10383.32,-4863.92,33051.62
400,1.0,0.0,0.281,0.27,0.0,-32.43,-90.12,-10103.12,-23637.6,10467.12,-19515.32,-2615.92,33051.62
420,1.0,0.0,0.0,0.262,0.0,-31.61,-94.13,-9395.12,-24569.6,8751.12,-25407.32,-2946.92,33051.62
440,1.0,0.283,0.0,0.532,1.0,-30.54,-97.23,-11647.12,-23425.6,10591.12,-22828.32,-3105.92,33051.62
460,1.0,0.0,0.227,0.35,0.0,-29.92,-100.07,-11591.12,-23093.6,8223.12,-20333.32,-5997.92,33051.62
480,1.0,0.0,0.0,0.429,0.0,-29.97,-101.98,-10795.12,-19825.6,7855.12,-14756.32,-9491.92,33051.62
500,1.0,0.035,1.0,0.183,0.472,-29.98,-102.39,-11103.12,-16377.6,8659.12,-6074.32,-9464.92,33051.62
520,1.0,0.092,0.067,0.0,1.0,-30.04,-102.39,-10615.12,-11489.6,8631.12,-3282.32,-8369.92,33051.62
540,1.0,0.0,0.0,0.136,1.0,-29.68,-101.97,-11959.12,-8825.6,9783.12,-2594.32,-7350.92,33051.62
560,0.957,0.0,0.602,0.286,0.472,-29.41,-101.59,-11743.12,-4769.6,9059.12,-1319.32,-6132.92,33051.62
580,1.0,0.0,0.0,0.017,1.0,-28.17,-100.62,-13979.12,-1713.6,10071.12,-814.32,-5579.92,33051.62
599,0.951,0.0,1.0,0.0,1.0,-26.34,-99.33,-14727.12,606.4,9923.12,955.68,-5537.92,33051.62
620,1.0,0.0,0.067,0.0,0.0,-25.13,-96.2,-13927.12,4294.4,10071.12,2179.68,-5637.92,33051.62
640,0.748,0.057,0.281,0.144,1.0,-21.67,-84.63,-15103.12,7338.4,10151.12,3042.68,-4782.92,33051.62
660,0.957,0.0,0.709,0.017,0.472,-18.86,-71.97,-15955.12,10398.4,10075.12,5234.68,-4028.92,33051.62
680,1.0,0.248,0.0,0.056,0.0,-16.25,-59.38,-16667.12,13214.4,9927.12,6478.68,-3094.92,31464.62
700,1.0,0.0,1.0,0.017,1.0,-13.3,-46.96,-18491.12,16562.4,9659.12,7962.68,-1373.92,26818.62
720,0.999,0.0,0.0,0.0,0.472,-10.22,-34.93,-19995.12,19142.4,8767.12,7354.68,-200.92,21336.62
739,1.0,0.0,0.816,0.0,0.0,-7.49,-23.7,-20527.12,21666.4,8419.12,5404.68,-725.92,15082.62
759,1.0,0.0,0.013,0.0,0.472,-4.96,-13.01,-21043.12,23206.4,7639.12,4440.68,-998.92,8806.62
779,1.0,0.0,0.0,0.0,1.0,-2.83,-3.24,-20795.12,24338.4,7375.12,1563.68,-2018.92,1513.62
799,1.0,0.0,0.174,0.0,1.0,-0.63,5.29,-20787.12,24102.4,7171.12,-4019.32,-851.92,-7293.38
820,0.98,0.0,1.0,0.0,1.0,2.51,11.89,-22131.12,22850.4,7479.12,-14253.32,4046.08,-17491.38
839,0.873,0.0,0.0,0.27,1.0,5.81,16.38,-21871.12,19710.4,6579.12,-29355.32,4696.08,-30232.38
860,1.0,0.021,0.067,0.0,0.0,10.17,19.96,-19911.12,11798.4,8595.12,-32243.32,6186.08,-32483.38
880,1.0,0.0,1.0,0.0,0.0,16.59,15.07,-23123.12,926.4,11619.12,-14708.32,14705.08,-32483.38
900,1.0,0.0,0.548,0.0,0.0,23.1,18.19,-27891.12,7074.4,18151.12,5592.68,19334.08,-32483.38
