timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.89,0.062,0.0,0.0,0.0,106.27,39.19,1512.48,636.56,13671.68,-718.14,2975.0,472.3
20,0.887,0.0,0.121,0.066,0.904,60.96,17.77,1100.48,-303.44,14067.68,-847.14,5138.0,1965.3
40,1.0,0.0,0.0,0.0,0.0,34.93,5.76,1876.48,-127.44,13783.68,-67.14,5943.0,1685.3
60,0.952,0.013,0.0,0.363,0.836,18.11,-1.69,2472.48,-123.44,14267.68,-634.14,5402.0,-960.7
80,0.972,0.0,0.03,0.098,0.025,6.32,-6.33,948.48,864.56,14447.68,-3318.14,2931.0,-2974.7
100,0.929,0.0,0.0,0.093,0.278,-2.63,-10.99,292.48,136.56,14295.68,-7775.14,-531.0,-4091.7
120,0.956,0.0,1.0,0.039,0.025,-10.1,-17.35,1108.48,-2467.44,12911.68,-11987.14,-4079.0,-4306.7
140,0.989,0.0,0.121,0.098,0.0,-16.12,-24.33,212.48,-4091.44,11467.68,-15277.14,-6299.0,-4713.7
161,1.0,0.0,0.396,0.152,0.0,-20.98,-30.95,-1331.52,-4639.44,11139.68,-18359.14,-8386.0,-6323.7
181,0.842,0.198,0.281,0.26,0.0,-24.75,-37.59,-1059.52,-7235.44,10523.68,-20011.14,-8163.0,-4733.7
200,1.0,0.0,0.0,0.136,0.0,-27.83,-43.5,-931.52,-8123.44,9907.68,-18184.14,-7001.0,-682.7
220,0.972,0.0,0.533,0.0,0.0,-30.12,-48.32,-399.52,-9455.44,10607.68,-15902.14,-4551.0,4438.3
240,1.0,0.0,0.144,0.104,0.092,-31.32,-52.66,-507.52,-13187.44,11383.68,-15421.14,-1801.0,8019.3
260,0.927,0.102,0.0,0.0,0.0,-31.97,-56.79,-567.52,-14307.44,10683.68,-15338.14,786.0,8329.3
280,0.977,0.005,0.0,0.26,1.0,-32.3,-60.74,-215.52,-13919.44,9835.68,-15489.14,3461.0,9160.3
300,0.997,0.198,1.0,0.104,0.0,-32.28,-64.41,-703.52,-15347.44,10175.68,-15853.14,4409.0,11905.3
320,0.852,0.0,0.236,0.239,0.0,-32.28,-67.9,-671.52,-17203.44,10611.68,-16631.14,3333.0,14895.3
340,1.0,0.0,0.35,0.287,0.0,-32.78,-71.37,512.48,-16003.44,9443.68,-17146.14,1714.0,17566.3
360,0.757,0.0,0.0,0.228,0.0,-33.54,-74.99,904.48,-15759.44,8711.68,-18913.14,193.0,20018.3
380,0.854,0.037,0.0,0.115,0.0,-34.36,-78.76,1280.48,-17391.44,8207.68,-20969.14,-1060.0,21417.3
400,0.815,0.11,0.0,0.018,0.0,-35.42,-82.56,2000.48,-17367.44,7411.68,-21905.14,-2467.0,22188.3
420,0.761,0.0,0.0,0.061,0.041,-36.6,-86.47,2520.48,-16455.44,5863.68,-22616.14,-2884.0,22935.3
440,0.794,0.303,0.0,0.018,0.0,-37.82,-90.31,2580.48,-17335.44,5563.68,-23458.14,-4043.0,24155.3
460,0.85,0.086,0.281,0.174,0.0,-39.29,-93.73,2704.48,-16395.44,5727.68,-22316.14,-5712.0,25628.3
480,0.84,0.0,0.281,0.088,1.0,-40.85,-96.92,2380.48,-15171.44,4447.68,-20655.14,-6639.0,26750.3
501,0.608,0.263,1.0,0.271,0.008,-42.47,-100.26,2708.48,-13127.44,2923.68,-20867.14,-6484.0,26383.3
521,0.788,0.247,1.0,0.352,0.0,-43.93,-103.73,2180.48,-12395.44,2911.68,-22884.14,-5918.0,25028.3
541,0.761,0.0,0.327,0.19,0.0,-45.45,-107.42,1412.48,-11515.44,2299.68,-24860.14,-7170.0,24457.3
560,0.707,0.0,0.167,0.0,0.0,-46.83,-110.96,8.48,-13283.44,2107.68,-25565.14,-9045.0,24124.3
581,0.715,0.255,0.0,0.066,0.0,-48.24,-114.19,-663.52,-11983.44,1651.68,-23953.14,-9806.0,23111.3
601,0.863,0.0,0.0,0.195,0.0,-49.68,-117.03,-1823.52,-10311.44,1895.68,-22223.14,-10762.0,21857.3
621,0.821,0.0,0.0,0.201,0.0,-51.14,-119.78,-3479.52,-8203.44,2055.68,-22165.14,-12006.0,20306.3
641,0.755,0.0,0.396,0.018,0.0,-52.72,-122.7,-3919.52,-7947.44,795.68,-22579.14,-14153.0,19482.3
660,0.674,0.0,0.0,0.088,0.092,-53.88,-125.28,-5655.52,-8575.44,203.68,-20919.14,-14553.0,19513.3
681,0.898,0.0,0.0,0.449,0.0,-54.92,-126.94,-5987.52,-9495.44,1047.68,-17215.14,-15121.0,17626.3
701,0.815,0.263,0.0,0.206,0.0,-55.96,-127.98,-6619.52,-6791.44,1087.68,-12258.14,-15229.0,15952.3
720,0.726,0.086,0.0,0.19,0.0,-56.9,-128.82,-6243.52,-5883.44,207.68,-9406.14,-14437.0,15688.3
740,0.954,0.0,0.556,0.195,0.836,-57.32,-129.79,-8195.52,-5127.44,-692.32,-8691.14,-14240.0,16226.3
761,0.906,0.198,0.0,0.147,0.261,-57.34,-130.84,-8767.52,-4811.44,-1892.32,-7688.14,-13060.0,15848.3
781,0.67,0.214,1.0,0.708,0.566,-57.04,-131.78,-9295.52,-4743.44,-1580.32,-7734.14,-11938.0,14321.3
800,0.666,0.0,1.0,0.4,1.0,-56.7,-133.43,-8519.52,-4387.44,-4384.32,-9303.14,-11260.0,13415.3
821,0.852,0.0,0.0,0.276,0.261,-55.97,-135.61,-10803.52,-3835.44,-5804.32,-11668.14,-12272.0,12694.3
841,0.728,0.987,0.0,0.19,0.0,-55.6,-138.18,-11315.52,-3943.44,-7400.32,-13973.14,-15625.0,11790.3
861,0.68,0.279,0.0,0.131,1.0,-55.59,-141.04,-10731.52,-4799.44,-10904.32,-15572.14,-18058.0,10038.3
881,0.622,0.0,0.0,0.174,1.0,-56.1,-143.95,-9623.52,-5407.44,-11396.32,-17182.14,-20892.0,8937.3
