timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.679,0.294,0.0,0.396,0.0,42.97,71.72,1399.52,2402.56,15520.48,5320.58,5163.74,-3274.46
19,1.0,0.212,0.0,0.695,0.0,9.29,38.75,-188.48,2098.56,16912.48,3979.58,5234.74,-2230.46
39,1.0,0.276,0.0,0.6,0.0,-6.36,21.86,-228.48,998.56,17204.48,4415.58,3383.74,-1114.46
59,1.0,0.322,0.0,0.518,0.0,-15.92,11.96,327.52,1018.56,17292.48,4053.58,2592.74,-770.46
79,1.0,0.23,0.0,0.586,0.0,-22.04,4.85,-16.48,658.56,17384.48,1844.58,2943.74,-733.46
100,1.0,0.276,0.0,0.471,0.0,-26.4,-2.06,703.52,-1489.44,17164.48,-408.42,2935.74,790.54
121,0.998,0.23,0.0,0.627,0.177,-28.78,-8.41,-604.48,-3445.44,17784.48,-2992.42,3333.74,2442.54
140,0.904,0.23,0.0,0.708,0.055,-30.32,-14.59,-876.48,-6721.44,18252.48,-3991.42,1366.74,2526.54
160,0.998,0.138,0.0,0.572,0.0,-31.86,-19.96,-1548.48,-7685.44,18228.48,-3962.42,-2563.26,3078.54
180,1.0,0.11,0.0,0.729,0.0,-33.66,-24.99,-1032.48,-9665.44,18304.48,-4596.42,-6361.26,5409.54
200,0.052,0.082,0.0,0.905,0.0,-34.78,-29.63,-1824.48,-11529.44,19076.48,-5706.42,-5499.26,9103.54
221,0.0,0.082,0.0,0.389,0.0,-35.98,-33.99,-304.48,-14329.44,17960.48,-3492.42,-5690.26,16482.54
240,0.0,0.046,0.0,0.362,0.0,-36.49,-36.54,-1028.48,-16921.44,20844.48,4245.58,-4089.26,24747.54
260,0.055,0.082,0.0,1.0,0.0,-36.81,-37.03,-536.48,-18213.44,22564.48,16131.58,-3120.26,32792.54
280,0.247,0.092,0.0,1.0,0.422,-36.94,-36.24,4255.52,-20837.44,20612.48,27805.58,1882.74,32931.54
301,0.067,0.212,0.0,0.491,0.116,-36.35,-34.25,5315.52,-15589.44,20936.48,33161.58,10038.74,32931.54
321,0.079,0.055,0.0,0.484,0.0,-34.96,-31.19,3827.52,-8965.44,24128.48,33161.58,16424.74,32931.54
341,0.138,0.027,0.0,0.491,0.0,-32.48,-28.02,1299.52,-6993.44,26500.48,31684.58,22235.74,32931.54
361,0.256,0.027,0.0,0.471,0.0,-29.14,-25.46,-1088.48,-5913.44,29300.48,26264.58,26426.74,32931.54
380,0.286,0.0,0.0,0.484,0.972,-25.25,-23.14,-2360.48,-5709.44,29120.48,25649.58,30771.74,32931.54
401,0.324,0.0,0.0,0.484,0.0,-21.45,-20.36,-2920.48,-4261.44,29584.48,28263.58,31496.74,32931.54
421,0.38,0.0,0.0,0.484,0.0,-17.45,-17.03,-6432.48,-781.44,29896.48,29848.58,31496.74,32931.54
441,0.386,0.0,0.0,0.518,0.177,-13.87,-13.96,-5884.48,1922.56,28304.48,26864.58,31496.74,26413.54
461,0.392,0.0,0.0,0.498,0.0,-10.24,-11.8,-7904.48,1706.56,27388.48,22297.58,31496.74,21113.54
481,0.375,0.0,0.0,0.511,0.0,-6.44,-9.49,-10284.48,4578.56,27244.48,20810.58,31496.74,18418.54
501,0.38,0.0,0.0,0.559,0.239,-2.86,-7.72,-10608.48,4742.56,25140.48,17914.58,31496.74,15239.54
521,0.357,0.0,0.0,0.572,0.0,0.39,-6.13,-11408.48,5062.56,23496.48,17003.58,29772.74,13768.54
540,0.336,0.0,0.0,0.586,0.0,3.28,-4.38,-11856.48,5850.56,22316.48,17565.58,28108.74,12204.54
561,0.345,0.0,0.0,0.559,0.0,5.64,-2.61,-12052.48,6766.56,20504.48,16620.58,25494.74,10413.54
580,0.363,0.0,0.0,0.593,0.0,7.88,-0.89,-13096.48,7038.56,18936.48,16118.58,23671.74,8680.54
601,0.342,0.0,0.0,0.586,0.422,9.65,0.87,-13276.48,7514.56,17356.48,15510.58,20844.74,7739.54
621,0.366,0.0,0.0,0.593,0.0,11.22,2.5,-13880.48,8146.56,16060.48,13059.58,18451.74,5518.54
640,0.363,0.0,0.0,0.613,0.0,12.73,3.77,-14232.48,7822.56,14288.48,10503.58,16933.74,3187.54
660,0.342,0.0,0.0,0.627,0.0,14.13,4.97,-14628.48,7834.56,13436.48,9412.58,14843.74,3564.54
680,0.336,0.0,0.0,0.606,0.0,15.6,6.08,-15776.48,7678.56,13544.48,9762.58,12553.74,5177.54
700,0.33,0.0,0.0,0.681,0.0,16.83,7.48,-15924.48,8090.56,13028.48,10115.58,10491.74,5125.54
721,0.318,0.0,0.0,0.674,0.0,18.26,9.04,-16880.48,9166.56,12480.48,7341.58,9765.74,3186.54
