timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.188,0.0,0.334,1.0,35.34,50.96,8500.24,-5674.16,20024.64,195.5,65.14,-262.54
21,1.0,0.188,0.0,0.39,1.0,25.23,32.73,8608.24,-5386.16,20112.64,617.5,-87.86,-231.54
40,1.0,0.162,0.0,0.403,1.0,19.28,23.36,9224.24,-4806.16,20200.64,515.5,208.14,-564.54
60,1.0,0.162,0.0,0.39,1.0,15.62,17.21,9032.24,-4930.16,19944.64,-421.5,-26.86,-359.54
80,1.0,0.127,0.0,0.415,0.821,13.14,12.94,8944.24,-4838.16,20020.64,-508.5,160.14,-723.54
100,1.0,0.1,0.0,0.421,1.0,11.3,9.82,8920.24,-4778.16,20300.64,-172.5,168.14,-805.54
121,1.0,0.127,0.0,0.484,1.0,9.83,6.7,9204.24,-6134.16,20108.64,-528.5,866.14,-1015.54
140,1.0,0.188,0.0,0.459,1.0,8.6,4.28,9920.24,-6070.16,19952.64,199.5,2727.14,-894.54
160,1.0,0.162,0.0,0.39,1.0,7.85,2.63,10212.24,-5434.16,20636.64,966.5,5309.14,-406.54
180,1.0,0.18,0.0,0.428,1.0,8.02,1.4,9560.24,-5334.16,21280.64,1858.5,9263.14,341.46
200,1.0,0.188,0.0,0.459,1.0,8.95,0.22,10772.24,-6682.16,22552.64,3436.5,16922.14,-772.54
221,0.863,0.188,0.0,0.54,1.0,11.92,-1.41,4896.24,-9998.16,23416.64,4545.5,21403.14,-1752.54
242,1.0,0.206,0.0,0.752,0.967,14.37,-1.88,4084.24,-11486.16,23040.64,13808.5,18276.14,1570.46
262,1.0,0.215,0.0,1.0,1.0,16.44,0.44,5988.24,-5326.16,20824.64,23848.5,18658.14,4462.46
280,0.853,0.33,0.0,1.0,1.0,19.16,3.82,3324.24,-18.16,21424.64,23092.5,20261.14,5351.46
301,1.0,0.224,0.0,1.0,1.0,22.42,6.78,2724.24,1665.84,21360.64,19252.5,24748.14,6458.46
321,1.0,0.48,0.522,1.0,1.0,26.5,8.03,1036.24,-2054.16,22436.64,14743.5,30204.14,6406.46
340,1.0,0.48,0.0,1.0,1.0,30.19,10.0,-1135.76,-698.16,23552.64,18620.5,27522.14,8032.46
362,1.0,0.489,0.135,1.0,1.0,34.1,13.32,-3675.76,6045.84,19780.64,18298.5,27445.14,9498.46
382,1.0,0.674,0.039,1.0,1.0,38.09,15.06,-3411.76,4129.84,17348.64,9498.5,27740.14,8755.46
402,1.0,0.603,0.522,1.0,1.0,41.88,15.82,-3879.76,409.84,17296.64,9368.5,26328.14,8921.46
421,1.0,0.586,0.0,1.0,1.0,45.64,17.58,-5547.76,1945.84,16332.64,13514.5,26037.14,11141.46
442,1.0,0.568,0.232,1.0,1.0,49.09,20.1,-5155.76,3713.84,14016.64,14462.5,24629.14,12779.46
461,1.0,0.489,1.0,1.0,1.0,52.43,23.11,-6511.76,4129.84,12432.64,16248.5,23363.14,11985.46
482,1.0,0.559,0.0,1.0,1.0,55.29,26.83,-4079.76,6465.84,10560.64,16360.5,23769.14,11201.46
502,1.0,0.462,0.0,1.0,1.0,58.04,30.1,-5015.76,5765.84,9188.64,12929.5,22058.14,8850.46
521,1.0,0.48,0.0,1.0,1.0,60.53,33.52,-4043.76,5481.84,8012.64,13049.5,21371.14,6510.46
541,1.0,0.471,0.0,1.0,1.0,62.69,37.4,-2215.76,5185.84,6076.64,13141.5,20561.14,5834.46
561,1.0,0.453,0.0,1.0,1.0,64.55,41.92,-1243.76,5617.84,4548.64,14876.5,20565.14,5975.46
581,1.0,0.427,0.0,0.814,1.0,66.27,47.08,-827.76,5121.84,2928.64,16565.5,20315.14,5977.46
602,1.0,0.321,0.0,0.421,1.0,67.79,52.44,-731.76,5493.84,1564.64,16359.5,20659.14,4675.46
621,1.0,0.224,0.0,0.901,0.821,69.27,58.18,-411.76,4357.84,36.64,16038.5,20785.14,2849.46
641,1.0,0.1,0.0,0.958,1.0,70.21,63.94,248.24,5549.84,-2167.36,15018.5,21017.14,492.46
661,1.0,0.056,0.0,1.0,1.0,70.9,69.03,236.24,5885.84,-2987.36,11210.5,20649.14,-1281.54
680,1.0,0.021,0.0,0.895,1.0,71.15,74.03,216.24,5301.84,-3547.36,10566.5,18026.14,-777.54
701,1.0,0.021,0.0,0.714,1.0,70.73,78.91,252.24,5957.84,-4439.36,10736.5,14737.14,212.46
720,1.0,0.065,0.0,0.072,1.0,69.62,83.41,212.24,6853.84,-4699.36,10290.5,10698.14,27.46
741,1.0,0.047,0.0,0.06,1.0,67.93,87.45,148.24,6417.84,-5563.36,6967.5,6668.14,-1676.54
760,1.0,0.1,0.0,0.091,1.0,65.78,91.05,1264.24,6505.84,-6087.36,4517.5,4668.14,-3940.54
780,1.0,0.021,0.0,0.091,1.0,63.59,94.16,548.24,6221.84,-5147.36,2972.5,2410.14,-4836.54
800,1.0,0.03,0.0,0.072,1.0,61.16,97.3,60.24,5161.84,-5067.36,2808.5,-1093.86,-4572.54
822,1.0,0.03,0.0,0.022,1.0,58.45,100.63,1016.24,4317.84,-5239.36,3692.5,-3060.86,-3916.54
841,1.0,0.0,0.0,0.403,1.0,55.76,103.22,740.24,5997.84,-4275.36,2917.5,-3666.86,-4507.54
861,1.0,0.171,0.0,0.054,1.0,53.2,105.29,584.24,5321.84,-3239.36,822.5,-4907.86,-5112.54
881,1.0,0.003,0.0,0.16,1.0,51.0,107.19,-983.76,4537.84,-2107.36,980.5,-6471.86,-4787.54
900,1.0,0.047,0.0,0.029,1.0,48.46,109.05,-739.76,4481.84,-1699.36,2048.5,-9711.86,-3773.54
920,1.0,0.021,0.0,0.06,1.0,45.84,110.61,-119.76,4613.84,-971.36,2090.5,-10876.86,-3587.54
941,1.0,0.0,0.0,0.029,1.0,43.35,111.56,56.24,4381.84,-191.36,-232.5,-11526.86,-3861.54
