timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.0,0.261,0.237,0.233,0.41,13.72,-1.64,-1597.52,-452.88,18185.6,-696.74,1441.9,-140.46
19,0.0,0.252,0.504,0.252,0.279,-2.16,-11.09,-913.52,-1504.88,17805.6,-412.74,1241.9,-754.46
38,0.0,0.169,0.204,0.239,0.235,-11.59,-16.14,-721.52,-1108.88,17889.6,973.26,1822.9,-994.46
57,0.0,0.203,0.371,0.252,0.627,-17.42,-18.88,-1309.52,-820.88,18401.6,2383.26,2133.9,114.54
76,0.0,0.178,0.404,0.252,0.497,-21.87,-19.81,-577.52,483.12,18957.6,2268.26,2431.9,1328.54
96,0.0,0.161,0.471,0.214,0.061,-25.18,-21.59,322.48,-608.88,18469.6,-221.74,4735.9,751.54
115,0.0,0.153,0.437,0.233,0.366,-26.83,-23.78,174.48,-2488.88,19501.6,-2093.74,7660.9,-234.46
134,0.0,0.169,0.304,0.227,0.017,-27.4,-26.19,154.48,-4500.88,20109.6,-2696.74,10421.9,-1037.46
153,0.0,0.203,0.304,0.188,0.061,-26.77,-27.88,-2677.52,-5068.88,21741.6,-1524.74,11144.9,-710.46
172,0.0,0.178,0.504,0.22,0.235,-26.17,-28.76,-4193.52,-3736.88,22153.6,-329.74,8781.9,2807.54
191,0.0,0.087,0.538,0.207,0.192,-25.97,-29.2,-4377.52,-3384.88,21789.6,1966.26,6262.9,5790.54
210,0.0,0.161,0.0,0.265,0.366,-26.03,-29.66,-2989.52,-5364.88,24073.6,2133.26,4079.9,7364.54
229,0.0,0.153,0.304,0.162,0.235,-25.44,-29.5,-4829.52,-3556.88,25737.6,2308.26,6002.9,9026.54
249,0.0,0.178,0.204,0.363,0.0,-25.03,-29.59,-3641.52,-5628.88,25785.6,3306.26,5899.9,11551.54
268,0.0,0.128,0.337,0.427,0.366,-24.16,-28.97,-2337.52,-5092.88,26201.6,7510.26,11186.9,15035.54
287,1.0,0.128,0.237,0.551,0.235,-22.4,-27.83,-2821.52,-3560.88,27089.6,9187.26,17666.9,14762.54
306,1.0,0.128,0.337,1.0,0.192,-20.27,-27.36,-3721.52,-3276.88,27909.6,4072.26,19931.9,13666.54
326,1.0,0.128,0.304,0.726,0.41,-17.49,-27.04,-6253.52,-2624.88,28985.6,1922.26,21722.9,16531.54
346,1.0,0.128,0.337,0.136,0.017,-14.3,-25.9,-7309.52,-1820.88,29365.6,6856.26,24698.9,19734.54
366,1.0,0.12,0.27,1.0,0.192,-10.82,-24.2,-8405.52,-2180.88,28513.6,12004.26,27115.9,20633.54
386,1.0,0.12,0.504,1.0,0.235,-7.11,-22.06,-9477.52,-700.88,28093.6,14366.26,29266.9,20354.54
406,1.0,0.045,0.304,0.777,0.148,-3.24,-19.51,-10325.52,1087.12,27129.6,16442.26,31164.9,19014.54
426,1.0,0.128,0.437,0.894,0.192,0.81,-16.52,-12413.52,2323.12,27233.6,19036.26,31584.9,19861.54
446,0.0,0.128,0.304,0.875,0.279,4.73,-13.04,-13049.52,3431.12,25277.6,22718.26,31584.9,19557.54
466,0.0,0.111,0.471,0.46,0.627,8.58,-9.77,-13757.52,3811.12,23245.6,22446.26,31584.9,17366.54
486,0.0,0.078,0.371,0.875,0.366,12.5,-6.59,-15641.52,4847.12,22373.6,21663.26,30684.9,15793.54
506,0.0,0.087,0.705,0.784,0.279,16.03,-3.2,-16037.52,5743.12,21533.6,22985.26,28633.9,14709.54
526,0.0,0.078,0.337,0.538,0.192,19.49,0.83,-16613.52,7763.12,19273.6,24737.26,27752.9,13106.54
546,0.0,0.037,0.437,0.389,0.366,22.83,4.38,-17089.52,7899.12,17205.6,21805.26,25939.9,9725.54
566,0.0,0.103,0.237,0.363,0.235,26.19,7.15,-19141.52,7935.12,16209.6,17060.26,22645.9,6883.54
586,0.0,0.02,0.337,0.207,0.366,29.15,9.81,-20405.52,8555.12,15973.6,15651.26,19082.9,5635.54
606,0.0,0.111,0.371,0.376,0.366,31.64,12.68,-20509.52,9211.12,14893.6,15294.26,15694.9,5554.54
626,0.0,0.103,0.538,0.278,0.366,33.74,15.45,-20717.52,9091.12,13709.6,14204.26,11944.9,5612.54
646,0.0,0.012,0.304,0.298,0.322,35.35,18.36,-20381.52,9871.12,13265.6,13368.26,9856.9,5293.54
666,0.0,0.07,0.204,0.155,0.41,36.78,21.22,-21265.52,10635.12,13441.6,12463.26,8825.9,4687.54
686,0.0,0.12,0.337,0.058,0.366,37.82,23.76,-22321.52,10819.12,13453.6,10801.26,5480.9,3477.54
706,0.0,0.078,0.003,0.188,0.279,38.3,26.26,-21565.52,11495.12,12725.6,8558.26,2809.9,2154.54
726,0.0,0.078,0.237,0.239,0.366,38.3,28.46,-21713.52,12079.12,13101.6,6962.26,358.9,908.54
746,0.0,0.037,0.504,0.214,0.41,37.86,30.11,-21857.52,11655.12,14161.6,6562.26,-2439.1,500.54
766,0.0,0.103,0.304,0.181,0.279,36.95,31.98,-21557.52,12311.12,14041.6,7328.26,-5076.1,1285.54
786,0.0,0.078,0.17,0.064,0.235,35.67,33.45,-22057.52,11955.12,15425.6,7849.26,-7773.1,2082.54
806,0.0,0.078,0.237,0.129,0.192,34.12,34.61,-21697.52,12123.12,16145.6,6874.26,-9079.1,744.54
826,0.0,0.062,0.571,0.11,0.105,32.29,35.47,-21553.52,12783.12,16665.6,4825.26,-10640.1,-993.46
846,0.0,0.07,0.304,0.136,0.627,30.09,36.23,-20641.52,13135.12,17113.6,4438.26,-12289.1,-1823.46
866,0.0,0.07,0.538,0.129,0.279,27.47,36.65,-19389.52,12395.12,18049.6,4427.26,-14114.1,-3273.46
886,0.0,0.045,0.337,0.103,0.279,24.38,36.63,-18665.52,11635.12,18597.6,3203.26,-17324.1,-4374.46
906,0.0,0.053,0.237,0.194,0.235,20.59,36.19,-17765.52,11147.12,20841.6,2603.26,-21026.1,-4542.46
926,0.0,0.0,0.0,0.142,0.366,16.16,35.7,-16269.52,10759.12,23301.6,4002.26,-24081.1,-4723.46
946,0.0,0.0,0.304,0.116,0.279,11.45,34.77,-14617.52,10039.12,24541.6,2192.26,-25429.1,-6878.46
966,0.0,0.053,0.204,0.103,0.279,7.25,33.13,-14629.52,8879.12,25201.6,-1358.74,-23625.1,-9618.46
986,0.0,0.037,0.27,0.077,0.279,4.04,30.91,-17265.52,8279.12,25309.6,-5045.74,-21394.1,-10663.46
1006,0.0,0.037,0.337,0.084,0.192,1.85,28.54,-20757.52,8171.12,25889.6,-6467.74,-19132.1,-9598.46
1026,0.0,0.045,0.27,0.026,0.366,1.33,26.18,-23597.52,7319.12,25405.6,-6252.74,-11555.1,-8606.46
1046,0.0,0.087,0.0,0.013,0.235,2.49,24.14,-18969.52,8323.12,22161.6,-6640.74,2954.9,-8468.46
1066,0.0,0.02,0.0,0.026,0.366,4.35,22.92,-17077.52,9383.12,20313.6,-3916.74,9920.9,-4095.46
1086,0.0,0.029,0.337,0.026,0.279,6.49,22.86,-20397.52,10223.12,20385.6,2480.26,8086.9,2990.54
1106,0.0,0.045,0.304,0.045,0.54,7.7,23.31,-20629.52,11551.12,20229.6,3980.26,2279.9,5909.54
1126,0.0,0.037,0.0,0.252,0.279,7.86,23.81,-18621.52,12651.12,19917.6,2763.26,-2104.1,5350.54
1146,0.0,0.02,0.237,0.207,0.235,7.86,24.0,-18673.52,12771.12,20977.6,1338.26,-2727.1,2634.54
1166,0.0,0.02,0.237,0.045,0.41,8.27,23.78,-19377.52,12915.12,21681.6,-1185.74,-574.1,-947.46
1186,0.0,0.045,0.17,0.045,0.105,8.81,23.33,-19449.52,12655.12,21541.6,-2574.74,186.9,-2776.46
1206,0.0,0.037,0.671,0.032,0.279,9.34,22.96,-19533.52,12299.12,21333.6,-1968.74,-39.1,-2123.46
1226,0.0,0.037,0.371,0.052,0.235,9.69,22.79,-19093.52,11871.12,21057.6,-357.74,-901.1,-215.46
1246,0.0,0.045,0.304,0.084,0.279,10.14,22.85,-19389.52,12651.12,21529.6,455.26,-91.1,814.54
1266,0.0,0.029,0.371,0.155,0.235,10.77,22.93,-20017.52,12583.12,21517.6,699.26,409.9,1094.54
1286,0.0,0.012,0.337,0.077,0.105,11.21,23.07,-19885.52,12699.12,21429.6,898.26,-597.1,1203.54
1306,0.0,0.037,0.204,0.259,0.235,11.62,23.22,-19413.52,12791.12,21369.6,832.26,-158.1,439.54
1326,0.0,0.029,0.17,0.077,0.41,12.21,23.12,-19693.52,12403.12,21337.6,-397.74,694.9,-944.46
1346,0.0,0.0,0.0,0.077,0.235,12.74,22.97,-19357.52,12267.12,21017.6,-865.74,698.9,-1328.46
1366,0.0,0.029,0.17,0.123,0.235,13.22,22.77,-19221.52,11531.12,21085.6,-276.74,422.9,-730.46
1386,0.0,0.0,0.304,0.168,0.235,13.71,22.67,-19489.52,11519.12,20981.6,290.26,254.9,-80.46
1406,0.0,0.004,0.037,0.103,0.192,14.15,22.6,-19361.52,11567.12,20905.6,330.26,203.9,136.54
1426,0.0,0.037,0.104,0.077,0.279,14.64,22.57,-19589.52,11623.12,21105.6,655.26,454.9,517.54
1446,0.0,0.0,0.137,0.077,0.366,15.09,22.52,-19561.52,11767.12,20985.6,231.26,271.9,359.54
1466,0.0,0.037,0.371,0.039,0.366,15.48,22.4,-19653.52,11523.12,20893.6,-62.74,-280.1,373.54
1486,0.0,0.02,0.037,0.103,0.235,15.77,22.3,-19293.52,11667.12,20929.6,-120.74,-322.1,409.54
1506,0.0,0.029,0.237,0.058,0.366,16.12,22.11,-19553.52,11719.12,21081.6,-780.74,-102.1,417.54
1526,0.0,0.045,0.204,0.084,0.235,16.48,21.88,-19121.52,11371.12,20865.6,-801.74,340.9,265.54
1546,0.0,0.037,0.304,0.194,0.235,16.95,21.86,-19729.52,11943.12,21221.6,76.26,739.9,246.54
1566,0.0,0.02,0.371,0.155,0.192,17.4,21.87,-20021.52,12083.12,20961.6,-144.74,392.9,206.54
1586,0.0,0.02,0.371,0.168,0.235,17.69,21.81,-19609.52,11695.12,20869.6,-202.74,-312.1,378.54
1606,0.0,0.037,0.371,0.155,0.192,17.91,21.83,-19397.52,11975.12,21065.6,136.26,-331.1,706.54
1626,0.0,0.02,0.304,0.142,0.235,18.2,21.87,-19613.52,12039.12,21077.6,90.26,-67.1,630.54
1646,0.0,0.037,0.304,0.09,0.322,18.5,21.9,-19733.52,12223.12,21217.6,-38.74,80.9,330.54
1666,0.0,0.037,0.237,0.149,0.061,18.81,21.9,-19561.52,12071.12,21293.6,-83.74,416.9,24.54
1686,0.0,0.012,0.237,0.227,0.235,19.11,21.88,-19709.52,12167.12,21141.6,-487.74,191.9,-43.46
1706,0.0,0.029,0.471,0.252,0.192,19.31,21.88,-19529.52,12167.12,21081.6,-334.74,-262.1,198.54
1726,0.0,0.07,0.437,0.162,0.235,19.5,21.9,-19461.52,11931.12,21053.6,2.26,-278.1,338.54
1746,0.0,0.012,0.371,0.116,0.322,19.76,21.94,-19541.52,12091.12,21265.6,68.26,316.9,44.54
