timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.0,0.177,0.823,0.901,51.39,59.64,-7301.6,-3492.72,21219.52,942.4,2717.02,636.3
19,1.0,0.0,0.177,0.836,0.0,27.63,33.05,-5645.6,-4416.72,21127.52,2937.4,-12.98,89.3
39,1.0,0.007,0.048,0.88,1.0,12.39,17.23,-3601.6,-4616.72,18991.52,5319.4,1394.02,-1270.7
59,1.0,0.015,0.177,0.873,0.703,-0.1,3.79,-2065.6,-3192.72,12255.52,11220.4,9336.02,-522.7
78,1.0,0.0,0.113,0.855,1.0,-1.68,0.7,-10469.6,-3616.72,23331.52,18104.4,7985.02,1357.3
98,1.0,0.0,0.113,0.88,1.0,-5.35,-0.36,-5665.6,-2084.72,23007.52,20158.4,5578.02,2129.3
118,1.0,0.0,0.0,0.873,1.0,-10.45,-4.3,-2861.6,-3660.72,15891.52,16105.4,6531.02,-359.7
137,0.96,0.0,0.177,0.842,0.505,-11.17,-2.76,-6889.6,4039.28,23995.52,12226.4,12601.02,2867.3
157,0.96,0.0,0.177,0.805,0.835,-11.21,-4.54,-8077.6,-4116.72,28483.52,6301.4,8962.02,-1877.7
176,0.96,0.0,0.113,0.861,0.835,-11.09,-5.65,-8153.6,-3236.72,25331.52,9896.4,11774.02,-418.7
195,1.0,0.0,0.177,0.88,0.769,-10.86,-5.43,-5889.6,-672.72,25719.52,12965.4,16998.02,1387.3
214,1.0,0.0,0.177,0.786,0.967,-9.06,-5.14,-10753.6,-908.72,26351.52,13481.4,19219.02,1927.3
234,1.0,0.0,0.113,0.68,0.967,-6.64,-3.83,-10453.6,535.28,27611.52,17442.4,24207.02,83.3
255,1.0,0.0,0.048,0.586,0.835,-2.95,-2.55,-14621.6,3499.28,30479.52,13018.4,28034.02,-2859.7
274,1.0,0.0,0.241,0.586,0.0,1.07,-2.28,-18117.6,2595.28,31823.52,7836.4,28084.02,-2738.7
294,1.0,0.0,0.177,0.505,0.505,4.85,-1.56,-18137.6,3535.28,31187.52,9952.4,28329.02,-540.7
314,1.0,0.0,0.305,0.586,0.835,8.99,-0.01,-19321.6,6763.28,30351.52,12097.4,31234.02,999.3
334,1.0,0.0,0.177,0.449,0.505,13.32,0.8,-21777.6,6503.28,29711.52,7928.4,31583.02,-1362.7
354,1.0,0.0,0.177,0.418,0.439,17.54,1.07,-23513.6,6559.28,29951.52,4599.4,31159.02,-3248.7
374,1.0,0.0,0.177,0.387,0.901,21.53,0.97,-24185.6,5883.28,29747.52,2810.4,30708.02,-3854.7
394,1.0,0.0,0.113,0.405,0.0,25.21,0.79,-24417.6,5027.28,28755.52,3169.4,29544.02,-2743.7
414,1.0,0.0,0.177,0.343,0.835,28.81,0.75,-23345.6,4855.28,27135.52,4172.4,30794.02,-1613.7
434,1.0,0.0,0.177,0.28,0.835,32.44,0.86,-23749.6,4827.28,26079.52,5123.4,31583.02,-1134.7
