timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.906,0.521,0.0,0.135,0.454,50.08,-110.89,-1235.92,1622.08,18466.32,153.1,1242.62,1504.6
20,0.999,0.233,0.0,0.297,1.0,17.56,-84.5,-2755.92,1038.08,19062.32,-1245.9,1115.62,1871.6
40,1.0,0.103,0.0,0.345,0.0,1.79,-73.36,-1831.92,-953.92,19218.32,-1079.9,1015.62,3000.6
60,1.0,0.131,0.0,0.0,0.291,-8.31,-66.52,-543.92,-1097.92,18894.32,2958.1,1607.62,2648.6
80,1.0,0.569,0.245,0.594,1.0,-14.5,-60.4,-1615.92,-245.92,19858.32,6260.1,2130.62,791.6
100,1.0,0.021,1.0,0.316,0.0,-18.25,-55.75,-2531.92,-721.92,20898.32,5578.1,2183.62,-376.4
120,1.0,0.391,0.245,0.661,0.0,-20.56,-52.58,-2887.92,-1729.92,22522.32,1354.1,1918.62,-2155.4
140,1.0,0.528,0.0,0.144,0.175,-21.62,-51.39,-3863.92,-5045.92,24002.32,-3821.9,1353.62,-2585.4
160,0.84,0.0,0.075,0.402,0.082,-22.12,-51.35,-5095.92,-7777.92,25134.32,-7773.9,-468.38,-1354.4
180,0.702,0.0,0.132,0.775,0.0,-23.2,-51.7,-3491.92,-7981.92,24546.32,-9078.9,-2025.38,614.6
200,0.391,0.172,0.047,0.03,0.0,-24.53,-52.54,-3187.92,-8697.92,23398.32,-10191.9,-3995.38,3539.6
220,0.369,0.117,0.0,0.116,0.825,-26.69,-53.9,-947.92,-8573.92,23126.32,-14130.9,-7681.38,7305.6
240,0.71,0.425,0.245,0.297,0.0,-29.52,-56.17,700.08,-7301.92,19810.32,-17966.9,-9365.38,11922.6
260,0.827,0.179,0.0,0.0,1.0,-31.49,-59.56,152.08,-8473.92,17358.32,-22202.9,-5558.38,16732.6
280,0.626,0.124,1.0,0.192,0.152,-32.7,-63.65,256.08,-8541.92,16442.32,-27676.9,-926.38,18757.6
300,0.67,0.22,0.0,0.202,0.0,-33.07,-68.76,-195.92,-11317.92,14318.32,-32317.9,2323.62,22533.6
320,0.531,0.096,0.104,0.316,0.314,-32.95,-74.1,-631.92,-12985.92,11570.32,-32317.9,4254.62,26401.6
340,0.447,0.261,0.132,0.345,0.291,-32.83,-79.49,-743.92,-13833.92,9302.32,-32317.9,3836.62,28369.6
360,0.489,0.226,0.728,0.011,0.407,-32.96,-84.61,-323.92,-12997.92,7682.32,-30879.9,2935.62,29729.6
380,0.42,0.199,0.018,0.135,0.0,-33.05,-89.25,-919.92,-12793.92,6790.32,-28749.9,2587.62,31121.6
400,0.374,0.295,0.728,0.0,0.338,-33.2,-93.43,-551.92,-11077.92,6730.32,-27191.9,3574.62,30602.6
420,0.398,0.199,0.132,0.527,0.43,-33.06,-97.04,-1643.92,-9789.92,7166.32,-25365.9,5303.62,30107.6
440,0.585,0.138,0.557,0.479,0.0,-32.57,-100.7,-2779.92,-9585.92,5858.32,-25436.9,6620.62,27390.6
460,0.246,0.192,0.132,0.03,0.245,-32.38,-104.32,-3187.92,-8641.92,6986.32,-28020.9,5057.62,24076.6
480,0.175,0.35,0.0,0.259,0.709,-31.93,-107.44,-6551.92,-8305.92,7894.32,-27376.9,3149.62,22548.6
500,0.342,0.206,0.047,0.135,0.0,-31.87,-109.89,-7527.92,-7177.92,8022.32,-24115.9,-57.38,20985.6
520,0.32,0.144,0.529,0.087,0.198,-32.07,-112.08,-7923.92,-5853.92,7254.32,-21803.9,-1876.38,18708.6
540,0.202,0.37,0.472,0.412,0.0,-32.71,-114.59,-7691.92,-4993.92,6198.32,-22717.9,-4291.38,16614.6
560,0.307,0.076,0.245,0.307,0.0,-33.28,-117.38,-7515.92,-5813.92,4658.32,-23787.9,-4718.38,15106.6
580,0.266,0.0,0.0,0.24,0.0,-33.52,-119.61,-8219.92,-6393.92,5390.32,-22458.9,-3899.38,13918.6
600,0.29,0.124,0.217,0.374,0.222,-33.42,-121.33,-9539.92,-5289.92,5182.32,-19072.9,-3302.38,13547.6
620,0.261,0.151,0.0,0.0,0.732,-33.38,-122.83,-9683.92,-4673.92,4330.32,-16477.9,-3962.38,12874.6
640,0.29,0.144,0.274,0.336,0.0,-33.54,-124.3,-9775.92,-4597.92,3386.32,-15471.9,-5825.38,11432.6
660,0.31,0.233,0.955,0.0,0.0,-33.93,-125.83,-9519.92,-4773.92,1906.32,-14615.9,-7586.38,10249.6
680,0.209,0.247,0.983,0.0,0.291,-34.42,-127.45,-9347.92,-5893.92,-501.68,-13920.9,-9197.38,9671.6
700,0.356,0.206,0.104,0.278,0.291,-35.27,-128.83,-8171.92,-7345.92,-1413.68,-13124.9,-11165.38,10146.6
720,0.459,0.35,0.529,0.211,0.0,-36.57,-129.75,-7303.92,-8449.92,-3445.68,-9419.9,-14478.38,13222.6
740,0.656,0.22,1.0,0.125,0.222,-38.42,-130.55,-4115.92,-5873.92,-6777.68,-4281.9,-16160.38,14161.6
760,0.756,0.664,0.472,0.45,0.198,-40.15,-131.48,-7259.92,-4825.92,-8937.68,-3201.9,-19589.38,14581.6
780,0.898,0.986,0.0,0.603,0.5,-42.28,-133.54,-10083.92,-2861.92,-8113.68,-9967.9,-25813.38,16494.6
800,0.977,0.61,0.0,0.88,0.0,-45.79,-136.66,-7699.92,-3793.92,-6697.68,-19732.9,-33858.38,17842.6
820,0.898,0.596,0.586,1.0,0.454,-47.78,-139.85,-14763.92,-1245.92,-525.68,-23851.9,-33858.38,16651.6
840,0.955,0.521,0.0,0.747,0.0,-48.05,-143.34,-18875.92,4354.08,1662.32,-19454.9,-33858.38,13207.6
860,0.957,0.781,0.075,1.0,0.129,-46.61,-126.29,-21491.92,7738.08,5054.32,-14273.9,-33858.38,13162.6
880,0.987,0.924,0.983,0.967,0.361,-44.9,-118.72,-23203.92,9466.08,14422.32,-13416.9,-33858.38,11697.6
900,0.867,0.76,0.87,0.861,0.477,-43.89,-112.56,-26831.92,9750.08,23682.32,-15858.9,-31206.38,8079.6
920,0.857,0.815,0.0,0.852,1.0,-42.04,-106.02,-28379.92,9194.08,30238.32,-10087.9,-22650.38,5207.6
940,0.798,0.651,1.0,1.0,0.0,-38.8,-97.86,-30227.92,10082.08,32322.32,2161.1,-13098.38,435.6
960,0.764,0.911,0.0,1.0,0.361,-34.42,-88.6,-30587.92,10410.08,30762.32,11639.1,-5526.38,-3337.4
980,0.771,0.562,0.217,1.0,0.0,-29.03,-78.45,-31567.92,13374.08,27638.32,16470.1,567.62,-6197.4
1000,0.754,0.774,0.671,0.986,0.314,-22.47,-68.67,-30335.92,12866.08,22566.32,15418.1,7612.62,-8727.4
1020,0.678,0.603,0.557,0.909,0.0,-14.62,-60.19,-29887.92,10294.08,18010.32,11113.1,13894.62,-9244.4
1040,0.665,0.726,0.444,0.584,0.0,-5.55,-53.44,-30011.92,7958.08,13626.32,6666.1,19073.62,-9348.4
1060,0.614,1.0,0.0,0.431,0.964,4.01,-49.77,-30511.92,6378.08,11522.32,3873.1,23033.62,-9303.4
1080,0.575,0.61,0.671,0.89,1.0,13.02,-48.74,-32547.92,3590.08,10646.32,4253.1,24312.62,-8647.4
1100,0.631,0.575,0.529,1.0,1.0,21.1,-49.22,-32119.92,2522.08,8110.32,6517.1,22513.62,-8020.4
1120,0.597,0.384,0.359,0.661,0.825,27.94,-50.14,-31071.92,1022.08,5630.32,9264.1,19771.62,-7123.4
1140,0.604,0.466,0.0,0.957,0.0,33.86,-51.31,-28063.92,1006.08,4030.32,11143.1,18548.62,-6608.4
1160,0.577,0.589,0.983,0.039,0.036,39.39,-52.48,-25403.92,1278.08,3182.32,13312.1,20488.62,-8204.4
1180,0.589,0.685,0.0,0.728,0.198,44.51,-54.07,-21835.92,1238.08,1722.32,12666.1,24842.62,-11498.4
1200,0.585,0.37,0.274,0.67,0.546,48.95,-57.31,-22227.92,646.08,-861.68,3216.1,23999.62,-12396.4
1220,0.548,0.589,0.0,0.641,0.0,51.66,-61.4,-20379.92,-3989.92,-1149.68,-8566.9,18142.62,-12205.4
1240,0.526,0.213,0.0,0.374,0.106,53.34,-65.08,-21091.92,-5621.92,-1309.68,-8109.9,12111.62,-11396.4
1260,0.575,0.281,0.189,0.402,0.0,54.48,-67.56,-12043.92,-4521.92,-5977.68,4031.1,20015.62,-9347.4
1280,0.592,0.09,0.0,0.0,0.778,56.66,-69.55,-12235.92,-2369.92,-7357.68,9919.1,27887.62,-12172.4
1300,0.486,0.343,0.0,0.345,0.964,58.38,-71.78,-16671.92,-6577.92,-2757.68,948.1,20885.62,-9397.4
1320,0.629,0.014,0.472,0.508,0.198,57.73,-74.19,-13971.92,-8089.92,-3661.68,-1098.9,8594.62,-3076.4
1340,0.391,0.425,0.671,0.221,0.941,56.61,-76.21,-10451.92,-4933.92,-7629.68,6308.1,9060.62,-853.4
1360,0.494,0.0,0.0,0.355,0.0,55.91,-78.01,-10747.92,-4693.92,-7569.68,7711.1,11714.62,-3236.4
1380,0.356,0.233,0.0,0.871,0.0,54.42,-80.98,-13471.92,-7573.92,-5125.68,-4515.9,3577.62,-2068.4
1400,0.403,0.172,0.955,0.307,0.222,51.84,-84.05,-13583.92,-7381.92,-4489.68,-6370.9,-4283.38,1559.6
1420,0.526,0.295,0.0,0.0,0.593,48.86,-86.18,-13255.92,-5957.92,-5201.68,962.1,-7324.38,3549.6
1440,0.535,0.158,0.699,0.288,0.245,45.6,-88.38,-13851.92,-5201.92,-6433.68,1505.1,-10683.38,4635.6
1460,0.518,0.103,1.0,0.288,0.0,41.84,-91.38,-14243.92,-6165.92,-7169.68,-4894.9,-15460.38,5248.6
1480,0.484,0.138,0.529,0.45,0.709,38.02,-94.74,-14067.92,-5721.92,-6137.68,-8489.9,-16924.38,7286.6
1500,0.428,0.466,0.16,0.336,0.222,34.22,-98.36,-16655.92,-5273.92,-6101.68,-10870.9,-20628.38,8497.6
1520,0.555,0.418,0.018,0.307,1.0,30.23,-102.44,-17403.92,-5353.92,-7753.68,-14230.9,-23701.38,11890.6
1540,0.565,0.0,0.529,0.536,0.106,26.44,-106.59,-20039.92,-2589.92,-4833.68,-15296.9,-27431.38,14035.6
1560,0.41,0.528,0.359,0.718,0.0,23.16,-109.89,-22571.92,-1145.92,-2345.68,-11088.9,-29306.38,13160.6
1580,0.592,0.952,0.0,1.0,0.059,20.03,-112.73,-20727.92,1902.08,-65.68,-6732.9,-29977.38,11642.6
1600,0.786,0.541,0.586,1.0,0.43,18.35,-115.85,-23883.92,5230.08,3910.32,-6436.9,-30719.38,9427.6
1620,0.594,0.521,1.0,0.508,1.0,18.12,-118.97,-26415.92,6674.08,7598.32,-7162.9,-29002.38,7405.6
1640,0.663,0.507,1.0,0.565,1.0,18.88,-113.97,-28383.92,7274.08,11702.32,-6996.9,-23867.38,4725.6
1660,0.577,0.603,0.983,0.641,0.732,19.97,-109.25,-29247.92,6574.08,13798.32,-5619.9,-19034.38,2640.6
1680,0.548,0.692,0.047,1.0,0.709,21.43,-104.27,-30635.92,6010.08,17090.32,-3330.9,-13264.38,771.6
1700,0.626,1.0,0.501,1.0,0.0,23.43,-98.63,-31439.92,5634.08,18966.32,2391.1,-7804.38,-740.4
1720,0.592,0.486,0.614,0.718,0.57,25.92,-92.33,-31907.92,5738.08,19262.32,8086.1,-3892.38,-1845.4
1740,0.496,0.651,0.0,1.0,0.941,29.0,-85.78,-31731.92,6222.08,17482.32,11288.1,-751.38,-2604.4
1760,0.526,0.719,0.472,0.728,0.0,32.82,-79.24,-31959.92,7142.08,15054.32,11125.1,2705.62,-2731.4
1780,0.526,0.651,0.0,1.0,0.43,37.25,-74.34,-30599.92,6646.08,12274.32,7317.1,5500.62,-2274.4
1800,0.555,0.5,0.274,0.785,1.0,41.69,-74.66,-29543.92,4730.08,9142.32,2647.1,7413.62,-1835.4
1820,0.482,0.623,1.0,1.0,0.0,45.68,-76.3,-29051.92,3226.08,7102.32,148.1,8432.62,-1659.4
1840,0.555,0.637,0.0,0.938,1.0,49.15,-78.15,-28695.92,2030.08,5206.32,1078.1,8625.62,-820.4
1859,0.513,0.664,0.104,0.89,0.245,52.17,-80.16,-28759.92,2466.08,4290.32,2278.1,7026.62,169.6
1879,0.496,0.61,1.0,0.9,0.222,54.59,-82.62,-28331.92,3090.08,3478.32,1407.1,4324.62,275.6
1900,0.56,0.931,0.018,0.775,1.0,56.27,-85.39,-27179.92,2390.08,2310.32,-997.9,2113.62,-112.4
1920,0.494,0.616,0.245,0.89,0.0,57.7,-88.07,-26719.92,1706.08,1710.32,-1447.9,2167.62,-96.4
