timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.261,0.46,0.0,0.612,73.84,59.78,1056.16,-4237.2,14435.12,5440.7,7390.96,-574.54
21,1.0,0.185,0.361,0.0,0.576,37.85,30.21,-55.84,-4149.2,15643.12,6886.7,8914.96,662.46
40,1.0,0.176,0.361,0.0,0.504,18.77,15.29,-79.84,-3781.2,16819.12,8228.7,10865.96,1361.46
60,1.0,0.176,0.23,0.0,0.469,7.0,7.24,-655.84,-2277.2,17667.12,6689.7,11105.96,2331.46
80,1.0,0.176,0.427,0.0,1.0,-0.79,0.33,-499.84,-3809.2,18451.12,1589.7,9851.96,2583.46
100,1.0,0.133,0.328,0.0,0.97,-6.56,-5.86,792.16,-5037.2,18215.12,-983.3,11403.96,2309.46
121,1.0,0.099,0.427,0.0,0.97,-10.36,-11.43,496.16,-6653.2,19231.12,-3677.3,12136.96,3981.46
141,1.0,0.065,0.361,0.0,0.934,-12.39,-16.57,-2535.84,-8561.2,20271.12,-5607.3,10559.96,6422.46
160,1.0,0.057,0.296,0.0,0.648,-14.26,-20.9,-1763.84,-11485.2,22091.12,-3903.3,6907.96,10659.46
178,1.0,0.031,0.296,0.0,0.576,-16.39,-23.88,-7.84,-9845.2,21671.12,-190.3,6777.96,15560.46
198,0.0,0.006,0.296,0.0,0.791,-17.71,-25.67,-1079.84,-7657.2,22059.12,1959.7,10074.96,16017.46
218,0.0,0.006,0.361,0.0,0.648,-17.79,-28.06,-2367.84,-11165.2,24147.12,-985.3,13164.96,18220.46
237,0.0,0.0,0.493,0.0,0.862,-17.14,-30.06,-3371.84,-10881.2,24331.12,-865.3,17272.96,21054.46
256,0.0,0.0,0.328,0.0,0.648,-16.15,-31.52,-4399.84,-12261.2,25483.12,2310.7,17977.96,28206.46
276,0.0,0.0,0.427,0.0,0.648,-14.75,-31.76,-5543.84,-13305.2,27911.12,9374.7,18847.96,32899.46
296,0.0,0.0,0.427,0.0,0.826,-12.67,-31.11,-7563.84,-11985.2,29115.12,13617.7,22254.96,32899.46
316,0.0,0.0,0.493,0.0,0.648,-10.31,-30.22,-6603.84,-10509.2,27991.12,14842.7,26588.96,32899.46
336,0.0,0.0,0.427,0.0,0.683,-6.98,-28.89,-9631.84,-7173.2,28883.12,14774.7,31476.96,32899.46
356,0.0,0.0,0.821,0.0,0.719,-3.24,-27.46,-13759.84,-5625.2,29235.12,14383.7,31543.96,32899.46
376,0.0,0.0,0.099,0.0,0.683,0.53,-26.25,-15315.84,-5797.2,26963.12,14694.7,31543.96,32899.46
396,0.0,0.0,0.197,0.0,0.648,4.08,-24.29,-15123.84,-3113.2,24939.12,18427.7,31543.96,32899.46
416,0.0,0.0,0.164,0.0,0.576,7.89,-21.61,-17191.84,294.8,23443.12,20248.7,31543.96,32175.46
