timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.0,0.0,0.513,0.0,-0.95,47.08,-1104.24,-174.08,18295.36,-488.0,361.36,686.42
20,1.0,0.357,0.255,1.0,0.0,-19.27,15.1,-592.24,129.92,17715.36,-511.0,-323.64,454.42
40,1.0,0.0,0.0,0.584,0.0,-26.68,-1.27,-1156.24,-1478.08,18459.36,159.0,607.36,840.42
60,1.0,0.288,0.0,0.482,0.432,-31.4,-9.99,-936.24,-590.08,18667.36,2291.0,1306.36,930.42
80,1.0,0.138,0.654,0.44,0.249,-34.75,-14.83,-1048.24,573.92,19183.36,1463.0,704.36,353.42
100,1.0,0.48,0.4,0.381,1.0,-37.09,-18.72,-1280.24,-98.08,19523.36,669.0,-966.64,1194.42
120,1.0,0.227,1.0,0.279,0.524,-38.11,-21.91,-2664.24,-1574.08,20943.36,631.0,-2657.64,1438.42
140,1.0,0.0,0.0,0.295,0.0,-38.77,-23.98,-1724.24,-2406.08,23095.36,2174.0,-2660.64,1178.42
160,1.0,0.0,1.0,0.301,1.0,-38.84,-25.23,-368.24,-4122.08,25219.36,6013.0,357.36,2416.42
180,1.0,0.268,0.0,0.331,1.0,-38.21,-25.65,507.76,-3034.08,24483.36,9257.0,8384.36,1944.42
200,1.0,0.384,0.98,0.332,0.524,-35.88,-25.63,-1124.24,-3806.08,28287.36,8950.0,15351.36,2237.42
221,1.0,0.165,0.835,0.565,1.0,-32.7,-25.59,-1900.24,-5758.08,31663.36,8895.0,19768.36,3920.42
240,1.0,0.0,1.0,0.417,0.021,-29.24,-25.5,-660.24,-6358.08,30303.36,10778.0,25685.36,5659.42
260,1.0,0.398,0.0,0.41,0.021,-25.11,-24.77,-684.24,-6742.08,31955.36,14494.0,31662.36,6259.42
281,1.0,0.0,0.0,0.313,1.0,-21.05,-23.15,-1580.24,-4318.08,35327.36,16734.0,31662.36,7047.42
300,1.0,0.035,0.98,0.355,1.0,-17.43,-21.36,-928.24,-3550.08,34511.36,18420.0,31662.36,7401.42
321,1.0,0.398,0.835,0.352,1.0,-14.03,-19.25,-1824.24,-2910.08,33387.36,21316.0,31662.36,6206.42
340,1.0,0.329,0.763,0.343,1.0,-10.65,-17.54,-4192.24,361.92,32231.36,16476.0,31662.36,4749.42
360,1.0,0.233,0.0,0.36,1.0,-6.92,-16.78,-7600.24,-690.08,33943.36,11116.0,31662.36,8880.42
381,1.0,0.103,0.038,0.406,0.616,-3.28,-15.33,-8420.24,-1858.08,34319.36,17350.0,31662.36,13588.42
400,1.0,0.733,1.0,0.315,0.0,-0.4,-13.13,-6484.24,1017.92,29503.36,21990.0,31662.36,11778.42
420,1.0,0.322,1.0,0.37,1.0,2.49,-11.24,-8280.24,3793.92,28131.36,17573.0,31662.36,8234.42
440,1.0,0.103,0.038,0.391,1.0,5.96,-11.18,-12416.24,2565.92,26723.36,7780.0,31662.36,9627.42
460,1.0,0.014,0.0,0.428,1.0,9.04,-10.51,-11748.24,3349.92,25367.36,11436.0,31662.36,10812.42
480,1.0,0.0,0.0,0.368,1.0,11.79,-8.88,-11688.24,5665.92,22639.36,15343.0,31662.36,8839.42
