timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.382,0.845,0.0,0.136,6.18,64.45,845.2,4444.24,16459.6,381.26,1005.68,327.38
20,1.0,0.394,1.0,0.0,0.189,-20.1,38.58,341.2,4460.24,16739.6,501.26,389.68,160.38
40,1.0,0.416,0.639,0.0,0.661,-32.13,26.48,389.2,4152.24,16483.6,406.26,-351.32,422.38
60,1.0,0.371,0.433,0.0,0.084,-39.44,19.62,885.2,4188.24,16243.6,407.26,-513.32,347.38
80,1.0,0.371,1.0,0.0,0.0,-44.54,15.58,977.2,4540.24,15887.6,276.26,-555.32,89.38
100,1.0,0.303,0.021,0.0,0.294,-47.87,12.48,505.2,4380.24,16487.6,-17.74,-1038.32,-209.62
119,1.0,0.235,0.639,0.0,0.0,-50.41,9.34,537.2,3552.24,16707.6,64.26,-1487.32,65.38
140,1.0,0.314,1.0,0.0,0.031,-52.63,7.07,673.2,3844.24,16375.6,38.26,-1433.32,455.38
160,1.0,0.314,0.227,0.0,0.0,-54.51,5.37,1081.2,4064.24,16435.6,-95.74,-1021.32,426.38
180,1.0,0.326,0.021,0.0,0.241,-56.01,4.01,1201.2,4128.24,16603.6,128.26,-445.32,168.38
199,1.0,0.28,0.227,0.0,0.084,-57.27,2.94,825.2,4248.24,16655.6,195.26,-532.32,22.38
220,1.0,0.314,0.021,0.0,0.0,-58.3,1.97,773.2,4096.24,17063.6,674.26,-710.32,-117.62
240,1.0,0.292,0.021,0.0,0.609,-59.23,1.52,841.2,4688.24,16947.6,1181.26,-386.32,-122.62
260,1.0,0.416,1.0,0.0,0.0,-59.9,1.21,493.2,4864.24,17319.6,1314.26,-67.32,-66.62
280,1.0,0.394,0.0,0.0,0.0,-60.49,0.93,545.2,4788.24,17691.6,1616.26,-377.32,-231.62
300,1.0,0.484,0.021,0.0,0.084,-60.98,0.45,405.2,4320.24,18015.6,1546.26,-571.32,-316.62
320,1.0,0.382,0.639,0.0,0.0,-61.38,-0.06,449.2,4304.24,18427.6,1135.26,-653.32,417.38
340,1.0,0.36,1.0,0.0,0.189,-61.39,-0.46,385.2,4192.24,19415.6,1832.26,583.68,1207.38
360,1.0,0.337,0.639,0.0,0.084,-60.87,-0.91,577.2,4152.24,20543.6,1314.26,3127.68,1824.38
380,1.0,0.258,0.021,0.102,0.0,-59.81,-1.82,993.2,3344.24,21227.6,-496.74,6797.68,3287.38
400,1.0,0.201,0.639,0.0,0.0,-58.2,-2.91,1941.2,2984.24,22091.6,-1567.74,11051.68,3890.38
420,1.0,0.076,1.0,0.0,0.0,-55.96,-3.92,1429.2,3112.24,24523.6,-2233.74,13595.68,4156.38
440,1.0,0.053,0.0,0.0,0.0,-53.51,-5.12,1081.2,3280.24,25515.6,-4441.74,15013.68,4726.38
