timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.568,0.652,0.714,0.606,0.664,9.92,8.31,-1.44,-4697.92,13428.08,1511.66,2545.38,11.78
20,0.357,0.629,1.0,0.655,1.0,-7.26,-8.21,-289.44,-4693.92,14740.08,3915.66,241.38,2230.78
40,0.441,0.652,0.989,0.655,0.732,-17.2,-17.45,-125.44,-5357.92,15336.08,4494.66,-4005.62,4129.78
59,0.019,0.629,0.76,0.639,1.0,-23.65,-23.33,238.56,-6293.92,16036.08,5460.66,-5966.62,5171.78
79,0.0,0.645,0.714,0.647,1.0,-27.97,-26.81,750.56,-7417.92,17640.08,7675.66,-5805.62,6588.78
99,0.0,0.621,1.0,0.63,1.0,-30.65,-28.69,570.56,-8693.92,19028.08,11878.66,-4290.62,8232.78
119,0.0,0.699,0.851,0.63,0.732,-31.95,-29.14,-81.44,-9713.92,20596.08,17072.66,-1469.62,10505.78
138,0.0,0.637,0.805,0.63,1.0,-32.35,-28.14,-137.44,-9553.92,23868.08,21071.66,983.38,12207.78
158,0.061,0.668,0.668,0.622,0.664,-32.2,-25.58,-789.44,-6817.92,27236.08,23293.66,2828.38,13951.78
179,0.0,0.637,0.668,0.622,0.53,-31.31,-24.21,-1069.44,-10613.92,25708.08,23277.66,7386.38,14200.78
198,0.019,0.652,0.714,0.581,0.866,-31.05,-21.86,1166.56,-6641.92,26192.08,24708.66,7686.38,16250.78
219,0.0,0.606,0.211,0.688,0.53,-30.35,-20.25,1530.56,-5801.92,26412.08,19158.66,11443.38,15403.78
238,0.019,0.621,0.622,0.622,1.0,-29.04,-19.17,702.56,-6061.92,28152.08,15313.66,14119.38,15175.78
258,0.019,0.753,0.805,0.614,0.597,-27.59,-16.65,-125.44,-477.92,28112.08,18421.66,16046.38,14699.78
278,0.103,0.637,0.805,0.597,0.732,-25.95,-16.56,738.56,-7297.92,27148.08,11897.66,17952.38,14163.78
298,0.188,0.606,0.485,0.441,0.53,-24.02,-16.39,34.56,-8937.92,27700.08,13781.66,19398.38,14590.78
318,0.23,0.606,0.577,0.622,0.597,-22.23,-15.76,-25.44,-8693.92,27416.08,16786.66,19440.38,14981.78
338,0.188,0.729,0.668,0.63,0.53,-20.53,-14.91,350.56,-7409.92,26424.08,17861.66,20703.38,14580.78
358,0.314,0.675,1.0,0.606,1.0,-18.65,-14.04,-281.44,-5597.92,26684.08,16197.66,22438.38,14467.78
379,0.314,0.699,0.805,0.548,0.664,-16.85,-13.48,-757.44,-4757.92,26424.08,13618.66,22651.38,14207.78
399,0.314,0.668,0.989,0.581,0.597,-15.12,-13.21,-1425.44,-4613.92,25288.08,12230.66,22864.38,13424.78
419,0.314,0.552,1.0,0.63,0.664,-13.42,-13.05,-3021.44,-4217.92,24712.08,11451.66,22274.38,12528.78
439,0.272,0.66,0.714,0.614,1.0,-11.82,-12.71,-4237.44,-3405.92,24684.08,11846.66,21243.38,12101.78
459,0.441,0.699,0.851,0.581,1.0,-10.39,-12.13,-4669.44,-2605.92,24060.08,12952.66,20742.38,11431.78
478,0.399,0.629,0.943,0.614,0.664,-8.96,-11.29,-5493.44,-1021.92,23040.08,13492.66,21270.38,9966.78
498,0.314,0.598,0.805,0.606,1.0,-7.34,-10.18,-7633.44,2306.08,22048.08,11122.66,21527.38,8299.78
518,0.314,0.675,0.577,0.597,1.0,-5.91,-9.5,-8329.44,4010.08,20680.08,5918.66,20711.38,6128.78
538,0.188,0.729,0.714,0.622,0.866,-4.82,-9.52,-8993.44,3134.08,20196.08,2783.66,18245.38,3913.78
558,0.272,0.637,0.668,0.622,0.866,-4.17,-9.67,-9517.44,1562.08,19276.08,4978.66,15245.38,3654.78
578,0.188,0.56,0.577,0.614,1.0,-3.93,-9.36,-9649.44,1262.08,17764.08,9399.66,13376.38,2893.78
598,0.314,0.645,0.622,0.606,1.0,-3.99,-8.18,-9745.44,2630.08,15452.08,13511.66,13487.38,2202.78
618,0.146,0.729,1.0,0.622,1.0,-4.14,-5.85,-10017.44,5070.08,13700.08,14332.66,14547.38,1134.78
638,0.061,0.984,0.989,0.449,0.933,-3.89,-3.08,-11289.44,6698.08,12452.08,10706.66,14465.38,-499.22
658,0.061,0.683,0.851,0.68,1.0,-3.65,-1.05,-12321.44,6550.08,11176.08,3995.66,12036.38,-2083.22
678,0.103,0.729,1.0,0.606,0.866,-3.1,-1.05,-13773.44,5170.08,11924.08,-1793.34,7354.38,-1895.22
697,0.272,0.706,1.0,0.63,1.0,-2.91,-2.7,-14121.44,2890.08,11820.08,-2291.34,3023.38,-937.22
716,0.568,0.675,0.714,0.622,0.664,-2.8,-3.66,-14365.44,2730.08,12796.08,1786.66,1993.38,364.78
736,0.483,0.699,0.76,0.647,1.0,-2.53,-3.08,-14473.44,3702.08,13696.08,8173.66,3320.38,1599.78
756,0.483,0.729,0.851,0.647,1.0,-1.81,-1.62,-15197.44,4410.08,14756.08,12200.66,4835.38,2969.78
776,0.568,0.745,1.0,0.597,1.0,-0.64,0.19,-17421.44,5630.08,16472.08,12475.66,4269.38,3015.78
796,0.568,0.645,0.76,0.655,0.866,0.47,1.47,-18473.44,6158.08,16556.08,8203.66,2183.38,2710.78
816,0.525,0.683,0.76,0.63,1.0,1.13,0.92,-18541.44,3514.08,17408.08,2115.66,-227.62,2614.78
836,0.568,0.76,0.577,0.63,1.0,1.51,-0.39,-19033.44,1510.08,18860.08,311.66,-1561.62,3593.78
856,0.525,0.737,1.0,0.655,1.0,1.83,-1.33,-19957.44,1478.08,20704.08,1911.66,-2132.62,4648.78
876,0.568,0.552,0.577,0.622,1.0,2.23,-1.91,-21241.44,1294.08,22188.08,3929.66,-2278.62,6521.78
896,0.568,0.706,0.805,0.63,0.732,2.69,-2.55,-20793.44,1418.08,21832.08,3306.66,-1624.62,8147.78
916,0.568,0.729,0.943,0.622,0.0,3.52,-3.51,-20973.44,1154.08,21236.08,1513.66,305.38,8557.78
936,0.568,0.714,0.668,0.671,0.396,4.51,-4.9,-21761.44,822.08,21776.08,-1474.34,1101.38,9535.78
956,0.568,0.753,0.577,0.63,0.0,5.34,-6.39,-21933.44,314.08,22500.08,-2138.34,384.38,11708.78
976,0.568,0.66,0.668,0.622,0.866,6.02,-7.54,-21165.44,874.08,22392.08,-1031.34,295.38,13498.78
996,0.525,0.668,1.0,0.597,0.597,6.65,-8.18,-21237.44,1622.08,23336.08,820.66,349.38,15815.78
1016,0.568,0.699,0.256,0.63,1.0,7.1,-8.47,-20045.44,2030.08,23392.08,2519.66,518.38,17786.78
1036,0.568,0.745,0.622,0.622,1.0,7.68,-8.3,-19593.44,3902.08,22804.08,2949.66,1677.38,18331.78
1056,0.568,0.668,0.577,0.63,0.53,8.03,-8.1,-19369.44,4438.08,24040.08,2475.66,1010.38,20043.78
1076,0.61,0.699,1.0,0.589,1.0,7.88,-7.56,-17621.44,4986.08,25872.08,4297.66,274.38,22189.78
1096,0.61,0.668,0.622,0.54,0.799,7.58,-6.24,-16173.44,8322.08,26732.08,6144.66,940.38,22786.78
1116,0.568,0.706,1.0,0.622,0.664,7.48,-4.66,-13969.44,10678.08,25364.08,5413.66,4538.38,20504.78
1136,0.568,0.699,0.577,0.622,0.866,7.86,-3.4,-14585.44,11978.08,25132.08,2115.66,7283.38,18532.78
1156,0.568,0.668,0.577,0.639,1.0,8.42,-2.47,-14437.44,13150.08,24168.08,-1510.34,8806.38,16459.78
1176,0.568,0.675,1.0,0.565,0.664,8.91,-1.72,-14177.44,14362.08,23684.08,-4135.34,8850.38,15548.78
1196,0.568,0.575,0.714,0.573,0.0,9.18,-0.94,-13249.44,14274.08,22968.08,-4238.34,8634.38,14407.78
1216,0.568,0.668,0.76,0.597,1.0,9.29,-0.01,-12801.44,14542.08,22628.08,-3684.34,8234.38,13403.78
1236,0.568,0.652,0.897,0.573,0.664,9.32,1.02,-12305.44,15410.08,22396.08,-3762.34,8309.38,11821.78
1256,0.568,0.675,0.668,0.63,1.0,9.38,1.95,-11833.44,15470.08,21316.08,-5219.34,9297.38,9875.78
1276,0.568,0.699,1.0,0.63,1.0,9.67,2.56,-12681.44,14718.08,20804.08,-7082.34,10004.38,8232.78
1296,0.568,0.745,0.668,0.614,0.866,10.0,2.97,-13801.44,14198.08,20684.08,-8034.34,9107.38,7648.78
1316,0.568,0.652,0.76,0.622,0.262,10.14,3.36,-13681.44,13630.08,20596.08,-7706.34,8114.38,7839.78
1336,0.568,0.76,0.714,0.63,1.0,10.21,3.99,-13641.44,13830.08,20200.08,-6668.34,7768.38,7844.78
1356,0.568,0.668,0.485,0.614,0.0,10.33,4.84,-14193.44,14334.08,19528.08,-6260.34,7479.38,7365.78
1376,0.61,0.637,0.714,0.63,1.0,10.4,5.75,-14665.44,14058.08,18924.08,-5968.34,6589.38,7052.78
1396,0.568,0.621,1.0,0.63,1.0,10.28,6.84,-14973.44,13890.08,19084.08,-4366.34,4896.38,6908.78
1416,0.61,0.652,0.989,0.606,0.53,9.87,8.21,-15017.44,14266.08,19728.08,-2049.34,2899.38,6458.78
1436,0.568,0.668,0.668,0.663,1.0,9.25,9.87,-14689.44,15194.08,19560.08,-831.34,1740.38,6038.78
1455,0.568,0.675,0.851,0.573,1.0,8.76,11.51,-14889.44,14962.08,18804.08,-1013.34,2203.38,4330.78
1476,0.568,0.645,0.348,0.548,0.732,8.41,12.86,-15785.44,14502.08,19104.08,-1862.34,1841.38,3245.78
1496,0.568,0.729,0.714,0.597,0.53,8.03,14.01,-16077.44,13546.08,19088.08,-2084.34,941.38,2398.78
1516,0.568,0.753,0.851,0.597,0.933,7.61,15.07,-16669.44,12766.08,19704.08,-1018.34,-241.62,2038.78
1536,0.652,0.591,0.714,0.606,0.866,7.11,16.18,-16653.44,12562.08,19772.08,-140.34,-1041.62,1700.78
1556,0.568,0.629,0.805,0.614,0.597,6.57,17.1,-16537.44,11962.08,20280.08,-72.34,-1282.62,1091.78
1576,0.61,0.668,0.622,0.63,1.0,6.08,17.86,-16957.44,11254.08,20628.08,103.66,-1718.62,1315.78
1596,0.568,0.668,0.805,0.606,0.866,5.54,18.62,-17245.44,10754.08,21676.08,1550.66,-2437.62,2245.78
1616,0.61,0.675,1.0,0.614,1.0,4.9,19.79,-17053.44,11282.08,22312.08,4345.66,-2994.62,3612.78
1636,0.568,0.614,0.76,0.581,1.0,4.32,21.51,-16829.44,12414.08,21840.08,6999.66,-2471.62,3863.78
1656,0.652,0.675,0.851,0.606,0.866,3.86,23.45,-16781.44,14022.08,21712.08,7373.66,-1672.62,2822.78
1676,0.61,0.706,1.0,0.622,1.0,3.43,24.98,-17133.44,13778.08,21880.08,5536.66,-2116.62,1819.78
1696,0.61,0.645,0.668,0.614,0.53,2.91,26.15,-17045.44,13354.08,21960.08,3993.66,-2827.62,1198.78
1716,0.652,0.668,0.897,0.614,0.0,2.49,27.12,-16829.44,13506.08,21784.08,2749.66,-2185.62,390.78
1736,0.61,0.652,0.989,0.581,0.0,2.31,27.77,-16981.44,13230.08,21760.08,1020.66,-937.62,-932.22
1756,0.652,0.706,0.668,0.622,1.0,2.33,28.04,-17105.44,12534.08,21744.08,-634.34,144.38,-1797.22
1776,0.694,0.675,0.0,0.606,0.53,2.49,28.1,-17541.44,11718.08,21848.08,-1077.34,403.38,-1758.22
1795,0.652,0.652,0.577,0.63,0.799,2.6,28.18,-17457.44,11498.08,21580.08,-867.34,80.38,-1300.22
1816,0.61,0.629,0.0,0.63,1.0,2.7,28.32,-17221.44,11610.08,21328.08,-678.34,163.38,-982.22
1835,0.652,0.745,1.0,0.54,1.0,2.84,28.44,-17197.44,11642.08,21328.08,-862.34,500.38,-976.22
1855,0.652,0.606,0.897,0.63,0.53,3.02,28.5,-17225.44,11210.08,21120.08,-850.34,564.38,-765.22
1876,0.694,0.668,1.0,0.548,0.866,3.14,28.6,-17169.44,11218.08,21212.08,-456.34,336.38,-334.22
1896,0.694,0.668,0.805,0.597,0.866,3.26,28.8,-17245.44,11742.08,21288.08,-335.34,205.38,-160.22
1916,0.652,0.66,0.989,0.63,1.0,3.36,29.05,-17077.44,11874.08,20752.08,-388.34,244.38,-245.22
1936,0.694,0.652,0.714,0.606,0.664,3.53,29.32,-17293.44,12254.08,20820.08,-527.34,429.38,-511.22
1956,0.778,0.637,0.851,0.523,1.0,3.67,29.47,-17413.44,11938.08,21020.08,-849.34,121.38,-634.22
1975,0.736,0.652,0.989,0.622,0.0,3.76,29.63,-17393.44,11706.08,21224.08,-337.34,-182.62,-503.22
1996,0.736,0.706,0.668,0.523,0.0,3.85,29.86,-17529.44,11818.08,21096.08,15.66,-389.62,-408.22
2016,0.694,0.683,0.622,0.589,0.664,3.92,30.12,-17145.44,11906.08,20860.08,88.66,-219.62,-471.22
2036,0.694,0.699,0.577,0.384,0.799,4.01,30.29,-17233.44,11782.08,21392.08,3.66,-36.62,-571.22
2056,0.694,0.675,0.622,0.647,0.933,4.13,30.45,-17421.44,11626.08,21212.08,32.66,-163.62,-637.22
2076,0.778,0.637,0.485,0.63,0.933,4.23,30.62,-17365.44,11782.08,20980.08,-165.34,-266.62,-679.22
2096,0.736,0.691,1.0,0.63,0.866,4.37,30.71,-17381.44,11610.08,21116.08,-373.34,1.38,-778.22
2116,0.821,0.668,0.714,0.581,1.0,4.53,30.75,-17417.44,11414.08,21296.08,-379.34,47.38,-734.22
2136,0.863,0.645,0.851,0.622,1.0,4.71,30.78,-17433.44,11386.08,21312.08,-315.34,188.38,-799.22
2156,0.778,0.645,0.577,0.499,0.799,4.91,30.8,-17509.44,11218.08,21132.08,-329.34,142.38,-701.22
2176,0.736,0.629,1.0,0.622,1.0,5.07,30.79,-17489.44,10986.08,21244.08,-127.34,-41.62,-418.22
2196,0.821,0.675,0.989,0.573,1.0,5.21,30.82,-17545.44,11110.08,21408.08,87.66,-205.62,-127.22
2216,0.863,0.675,0.577,0.606,1.0,5.33,30.93,-17533.44,11402.08,21412.08,318.66,-338.62,89.78
2236,0.947,0.675,0.897,0.622,1.0,5.44,31.05,-17385.44,11486.08,21416.08,358.66,-209.62,-32.22
2256,0.821,0.652,0.897,0.597,0.933,5.59,31.15,-17461.44,11598.08,21432.08,212.66,30.38,-105.22
2276,0.821,0.645,0.76,0.104,1.0,5.76,31.15,-17433.44,11446.08,21564.08,-253.34,141.38,-80.22
2296,0.905,0.629,0.714,0.597,0.732,5.96,31.11,-17393.44,11422.08,21416.08,-500.34,443.38,-69.22
2316,0.863,0.675,0.76,0.556,1.0,6.18,31.04,-17593.44,11322.08,21552.08,-587.34,329.38,-26.22
2336,0.821,0.668,0.851,0.894,1.0,6.38,31.04,-17493.44,11478.08,21448.08,-295.34,376.38,50.78
2356,0.863,0.637,0.989,0.647,1.0,6.63,31.12,-17733.44,11590.08,21544.08,187.66,477.38,35.78
2376,0.947,0.645,0.714,0.581,0.664,6.85,31.28,-17765.44,11618.08,21272.08,606.66,160.38,245.78
2396,0.947,0.652,0.851,0.589,1.0,7.04,31.44,-17645.44,11638.08,21148.08,594.66,180.38,275.78
2416,0.947,0.645,1.0,0.556,1.0,7.24,31.58,-17725.44,11866.08,21304.08,310.66,182.38,238.78
2435,1.0,0.683,0.851,0.622,1.0,7.42,31.65,-17517.44,11686.08,21024.08,-62.34,188.38,-29.22
2456,1.0,0.629,0.577,0.589,0.866,7.63,31.69,-17537.44,11686.08,20968.08,-243.34,421.38,-289.22
2476,1.0,0.668,0.622,0.54,0.396,7.88,31.67,-17669.44,11602.08,20908.08,-584.34,532.38,-362.22
2496,0.947,0.668,0.897,0.606,1.0,8.11,31.63,-17805.44,11342.08,20980.08,-395.34,298.38,-175.22
2516,0.947,0.637,0.577,0.606,1.0,8.27,31.66,-17489.44,11474.08,21080.08,-48.34,204.38,-11.22
2536,1.0,0.683,0.622,0.573,0.597,8.42,31.71,-17457.44,11606.08,20900.08,-90.34,206.38,-189.22
2556,1.0,0.675,0.851,0.622,1.0,8.59,31.73,-17605.44,11278.08,20976.08,131.66,118.38,-117.22
2576,0.989,0.652,0.897,0.589,0.06,8.72,31.79,-17597.44,11278.08,21088.08,502.66,-97.62,77.78
2596,0.989,0.652,0.577,0.639,1.0,8.82,31.84,-17593.44,11570.08,21092.08,210.66,-267.62,144.78
2616,1.0,0.629,0.714,0.54,0.732,8.91,31.83,-17413.44,11406.08,21080.08,-81.34,-75.62,140.78
2636,1.0,0.66,0.897,0.622,1.0,9.05,31.83,-17429.44,11518.08,21212.08,16.66,207.38,174.78
2656,1.0,0.683,0.897,0.622,1.0,9.21,31.87,-17525.44,11818.08,21116.08,-99.34,335.38,43.78
2676,1.0,0.675,0.714,0.63,0.866,9.4,31.9,-17621.44,11890.08,20800.08,-461.34,385.38,-227.22
2696,1.0,0.637,0.668,0.606,0.0,9.56,31.84,-17721.44,11518.08,20932.08,-535.34,28.38,-152.22
2716,1.0,0.675,0.989,0.441,1.0,9.67,31.82,-17693.44,11446.08,21160.08,-40.34,-205.62,-50.22
2736,1.0,0.645,0.805,0.54,0.396,9.74,31.85,-17601.44,11474.08,21136.08,272.66,-341.62,38.78
