timestamp,flex_1,flex_2,flex_3,flex_4,flex_5,kalman_pitch,kalman_roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1.0,0.0,1.0,0.594,0.0,105.52,81.58,912.48,-2247.44,14119.68,3124.86,1629.0,2282.3
19,1.0,0.0,0.0,0.379,0.0,71.64,55.41,1148.48,-1779.44,14583.68,4293.86,2685.0,1657.3
39,0.954,0.287,0.0,0.417,0.0,49.25,38.59,1712.48,-1435.44,14447.68,4496.86,4006.0,521.3
59,0.854,0.247,0.0,0.19,0.0,34.08,26.16,1240.48,-2731.44,15023.68,3440.86,4053.0,-225.7
79,0.981,0.15,0.831,0.352,0.0,22.83,16.93,44.48,-2559.44,15099.68,2712.86,2143.0,58.3
99,0.95,0.0,1.0,0.19,0.0,14.05,8.57,-943.52,-3727.44,14687.68,-1291.14,-1227.0,834.3
119,0.919,1.0,0.121,0.503,1.0,7.26,-0.25,-2447.52,-7015.44,13731.68,-6807.14,-5702.0,324.3
139,0.877,0.239,0.876,0.239,0.0,1.44,-8.75,-1987.52,-9307.44,12479.68,-8912.14,-7562.0,-884.7
160,0.614,0.0,0.0,0.19,1.0,-3.23,-16.81,-3667.52,-9139.44,10747.68,-10661.14,-7523.0,-4011.7
180,0.303,0.158,0.167,0.152,0.0,-7.64,-24.77,-1755.52,-12707.44,8723.68,-11496.14,-9420.0,-2031.7
199,0.231,0.271,0.281,0.756,0.278,-11.94,-31.27,248.48,-14635.44,9611.68,-8969.14,-11007.0,2197.3
219,0.247,0.247,1.0,0.287,0.0,-15.21,-37.02,224.48,-16255.44,7647.68,-5357.14,-7598.0,8913.3
239,0.293,0.375,0.0,0.163,0.0,-17.8,-41.61,576.48,-18459.44,9663.68,-3878.14,-5978.0,14057.3
259,0.276,0.005,0.487,0.33,0.0,-20.19,-45.32,2004.48,-17003.44,9459.68,-794.14,-3872.0,18791.3
279,0.079,0.0,0.0,0.0,0.008,-22.26,-48.7,2740.48,-16119.44,9771.68,-1409.14,-1815.0,22164.3
299,0.226,0.029,0.556,0.298,0.0,-24.06,-52.12,3108.48,-15891.44,10491.68,-4697.14,-742.0,24470.3
319,0.168,0.0,1.0,0.336,0.16,-25.75,-55.72,3480.48,-16431.44,11131.68,-8505.14,-888.0,26286.3
340,0.094,0.0,0.0,0.19,1.0,-27.6,-59.98,4520.48,-17123.44,10683.68,-14207.14,-2439.0,27499.3
360,0.226,1.0,0.03,0.0,0.0,-29.36,-65.26,5496.48,-19659.44,8567.68,-20780.14,-3126.0,27486.3
380,0.224,0.0,0.0,0.0,0.0,-31.15,-71.37,6888.48,-21615.44,7163.68,-27468.14,-3993.0,27404.3
400,0.276,0.021,0.0,0.206,0.0,-33.29,-77.47,6248.48,-21419.44,7679.68,-30554.14,-7582.0,30451.3
420,0.158,0.0,0.0,0.276,0.278,-35.93,-83.46,6496.48,-22031.44,7723.68,-32386.14,-11992.0,32926.3
440,0.324,0.206,0.0,0.47,0.0,-39.11,-89.11,5180.48,-19715.44,7547.68,-32386.14,-16726.0,32926.3
460,0.338,0.198,0.144,0.195,0.0,-42.6,-94.46,2492.48,-20095.44,7371.68,-32386.14,-22058.0,32926.3
480,0.253,0.311,0.19,0.266,0.0,-46.26,-99.35,456.48,-15879.44,6379.68,-30450.14,-24381.0,32926.3
500,0.204,0.0,0.0,0.562,0.244,-49.49,-103.66,-2103.52,-13299.44,5815.68,-27757.14,-23816.0,32926.3
520,0.26,0.214,0.0,0.0,0.0,-51.87,-107.06,-5523.52,-11859.44,7031.68,-24596.14,-22045.0,32926.3
540,0.247,0.287,0.693,0.282,0.329,-53.72,-109.4,-7279.52,-10155.44,7815.68,-19796.14,-20818.0,32926.3
560,0.359,0.0,0.396,0.363,0.0,-55.01,-111.07,-8271.52,-6483.44,7111.68,-15524.14,-17509.0,29941.3
580,0.193,0.295,0.922,0.298,0.549,-55.85,-112.82,-8403.52,-3207.44,6543.68,-15896.14,-13066.0,26581.3
600,0.257,0.037,0.0,0.616,0.041,-55.34,-115.4,-10335.52,-3607.44,5131.68,-19092.14,-8725.0,23521.3
620,0.255,0.223,0.0,0.368,0.599,-53.89,-118.58,-10931.52,-5879.44,3131.68,-21228.14,-4252.0,20829.3
639,0.195,0.078,1.0,0.444,0.0,-51.94,-121.99,-10003.52,-6459.44,95.68,-19641.14,780.0,16231.3
660,0.231,0.802,0.396,0.255,0.0,-49.52,-124.75,-10115.52,-8211.44,-972.32,-16226.14,3851.0,12645.3
680,0.206,0.0,0.0,0.174,0.0,-47.66,-127.13,-10143.52,-7795.44,-984.32,-14423.14,681.0,11907.3
700,0.289,0.094,0.556,0.244,0.396,-46.99,-129.26,-10415.52,-10383.44,-2220.32,-13801.14,-7837.0,13549.3
720,0.158,0.198,0.0,0.055,0.0,-47.66,-131.3,-9947.52,-8459.44,-3984.32,-10966.14,-16500.0,14819.3
740,0.206,0.174,0.0,0.0,0.0,-49.15,-133.21,-8259.52,-5995.44,-5984.32,-7072.14,-20555.0,16016.3
760,0.22,0.0,0.739,0.19,0.0,-50.81,-135.42,-9835.52,-3035.44,-4872.32,-7631.14,-23916.0,17094.3
780,0.301,0.045,0.0,0.222,0.396,-52.67,-137.37,-11383.52,-3635.44,-3320.32,-8893.14,-28362.0,18124.3
800,0.241,0.086,0.053,0.309,0.0,-55.09,-139.75,-10215.52,-935.44,-3276.32,-9025.14,-30965.0,17288.3
820,0.282,0.359,0.945,0.271,0.0,-57.09,-142.72,-11455.52,1112.56,-2244.32,-11507.14,-31268.0,15147.3
840,0.291,0.214,0.487,0.018,0.025,-58.03,-146.24,-13583.52,1828.56,-2288.32,-14772.14,-29660.0,13326.3
860,0.197,0.295,0.167,0.082,0.346,-57.34,-149.88,-16719.52,3128.56,671.68,-16702.14,-29371.0,11609.3
880,0.297,0.214,0.121,0.0,0.0,-55.32,-136.77,-19159.52,6684.56,2639.68,-17857.14,-29290.0,10087.3
900,0.228,0.158,0.0,0.346,0.109,-52.5,-126.32,-21027.52,8060.56,4459.68,-20633.14,-27156.0,7468.3
920,0.324,0.158,0.007,0.0,0.008,-49.7,-118.52,-21339.52,9656.56,6275.68,-24328.14,-25431.0,3294.3
940,0.26,0.078,0.0,0.222,0.0,-47.24,-115.78,-24339.52,6280.56,11547.68,-28350.14,-28000.0,1849.3
960,0.342,0.054,0.0,0.341,0.0,-45.74,-114.09,-29395.52,2424.56,15899.68,-25824.14,-32104.0,3456.3
980,0.291,0.472,0.0,0.363,0.295,-44.61,-110.7,-30095.52,2584.56,19251.68,-16077.14,-32667.0,3543.3
1000,0.299,0.174,1.0,0.352,0.0,-43.3,-105.84,-29983.52,3576.56,21187.68,-7231.14,-30390.0,2004.3
1019,0.338,0.0,0.0,0.503,0.008,-41.55,-99.98,-28575.52,4272.56,23759.68,-469.14,-25056.0,-542.7
1039,0.301,0.0,0.0,0.0,0.887,-39.1,-93.34,-26191.52,6228.56,27247.68,4180.86,-16856.0,-3096.7
1059,0.235,0.0,0.762,0.19,0.836,-35.83,-86.64,-24771.52,6956.56,29559.68,5721.86,-8862.0,-4513.7
1079,0.243,0.0,0.0,0.239,0.0,-31.77,-80.04,-25895.52,7332.56,30387.68,6570.86,-3122.0,-3975.7
1099,0.332,0.0,0.0,0.0,0.0,-27.19,-73.23,-26263.52,9136.56,29267.68,8144.86,965.0,-2545.7
1119,0.226,0.214,0.648,0.708,0.515,-22.2,-66.37,-25867.52,11340.56,27451.68,7995.86,4723.0,-1559.7
1139,0.295,0.013,0.0,0.0,0.0,-17.07,-60.0,-25019.52,10544.56,24663.68,6543.86,6386.0,240.3
1159,0.262,0.158,0.0,0.0,0.0,-11.55,-54.58,-26135.52,8616.56,22787.68,3419.86,8459.0,35.3
1179,0.224,0.0,0.281,0.379,0.16,-5.67,-49.3,-26311.52,7724.56,20603.68,4622.86,10990.0,-440.7
1199,0.253,0.086,0.0,0.19,0.0,0.55,-43.99,-26319.52,7272.56,19111.68,6634.86,13901.0,-1649.7
1219,0.295,0.384,0.0,0.018,0.261,7.34,-37.95,-26543.52,7936.56,16459.68,11201.86,17462.0,-2773.7
1239,0.098,0.0,0.281,0.271,0.0,14.69,-31.43,-24655.52,8184.56,13611.68,13880.86,22011.0,-3705.7
1259,0.204,0.561,1.0,0.363,0.227,22.59,-24.88,-23819.52,8492.56,11139.68,11878.86,26003.0,-4317.7
1279,0.324,0.0,0.03,0.627,0.0,31.05,-19.95,-24031.52,6420.56,9783.68,8548.86,29140.0,-5119.7
1299,0.264,0.118,0.03,0.557,0.0,39.74,-22.98,-22979.52,3820.56,4983.68,6924.86,31516.0,-6220.7
1319,0.334,0.11,0.19,0.303,0.0,46.85,-26.94,-22015.52,2096.56,579.68,7240.86,31516.0,-7449.7
1339,0.378,0.367,1.0,0.287,0.0,53.17,-30.38,-20947.52,660.56,-100.32,7901.86,31516.0,-8340.7
